Subject,Fluency_Item,Switch_Value,Switch_Method
12133,aspirin,1,delta_rise=1.0_fall=0.75
12133,aspirate,0,delta_rise=1.0_fall=0.75
12133,apple,1,delta_rise=1.0_fall=0.75
12133,appendage,0,delta_rise=1.0_fall=0.75
12133,amplify,0,delta_rise=1.0_fall=0.75
12133,angry,0,delta_rise=1.0_fall=0.75
12133,adult,0,delta_rise=1.0_fall=0.75
12133,and,1,delta_rise=1.0_fall=0.75
12133,after,0,delta_rise=1.0_fall=0.75
12133,assimilate,1,delta_rise=1.0_fall=0.75
12133,a,2,delta_rise=1.0_fall=1.0
12133,answer,0,delta_rise=1.0_fall=1.0
12133,ability,1,delta_rise=1.0_fall=1.0
12133,altitude,1,delta_rise=1.0_fall=1.0
12133,amplify,1,delta_rise=1.0_fall=1.0
12133,about,1,delta_rise=1.0_fall=1.0
12133,after,0,delta_rise=1.0_fall=1.0
12133,absent,1,delta_rise=1.0_fall=1.0
12133,aspirin,1,delta_rise=1.0_fall=1.0
12133,aspirate,0,delta_rise=1.0_fall=1.0
12133,apple,1,delta_rise=1.0_fall=1.0
12133,appendage,0,delta_rise=1.0_fall=1.0
12133,amplify,0,delta_rise=1.0_fall=1.0
12133,angry,0,delta_rise=1.0_fall=1.0
12133,adult,0,delta_rise=1.0_fall=1.0
12133,and,1,delta_rise=1.0_fall=1.0
12133,after,0,delta_rise=1.0_fall=1.0
12133,assimilate,1,delta_rise=1.0_fall=1.0
12135,and,2,simdrop
12135,as,0,simdrop
12135,ailment,1,simdrop
12135,argument,0,simdrop
12135,away,0,simdrop
12135,eon,1,simdrop
12135,ague,0,simdrop
12135,ample,0,simdrop
12135,arson,1,simdrop
12135,ass,0,simdrop
12135,assume,1,simdrop
12135,appease,0,simdrop
12135,along,2,simdrop
12135,and,2,delta_rise=0.0_fall=0.0
12135,as,0,delta_rise=0.0_fall=0.0
12135,ailment,1,delta_rise=0.0_fall=0.0
12135,argument,0,delta_rise=0.0_fall=0.0
12135,away,0,delta_rise=0.0_fall=0.0
12135,eon,1,delta_rise=0.0_fall=0.0
12135,ague,0,delta_rise=0.0_fall=0.0
12135,ample,1,delta_rise=0.0_fall=0.0
12135,arson,1,delta_rise=0.0_fall=0.0
12135,ass,0,delta_rise=0.0_fall=0.0
12135,assume,1,delta_rise=0.0_fall=0.0
12135,appease,0,delta_rise=0.0_fall=0.0
12135,along,1,delta_rise=0.0_fall=0.0
12135,and,2,delta_rise=0.0_fall=0.25
12135,as,0,delta_rise=0.0_fall=0.25
12135,ailment,1,delta_rise=0.0_fall=0.25
12135,argument,0,delta_rise=0.0_fall=0.25
12135,away,0,delta_rise=0.0_fall=0.25
12135,eon,1,delta_rise=0.0_fall=0.25
12135,ague,0,delta_rise=0.0_fall=0.25
12135,ample,1,delta_rise=0.0_fall=0.25
12135,arson,1,delta_rise=0.0_fall=0.25
12135,ass,0,delta_rise=0.0_fall=0.25
12135,assume,0,delta_rise=0.0_fall=0.25
12135,appease,0,delta_rise=0.0_fall=0.25
12135,along,1,delta_rise=0.0_fall=0.25
12135,and,2,delta_rise=0.0_fall=0.5
12135,as,0,delta_rise=0.0_fall=0.5
12135,ailment,1,delta_rise=0.0_fall=0.5
12135,argument,0,delta_rise=0.0_fall=0.5
12135,away,0,delta_rise=0.0_fall=0.5
12135,eon,1,delta_rise=0.0_fall=0.5
12135,ague,0,delta_rise=0.0_fall=0.5
12135,ample,0,delta_rise=0.0_fall=0.5
12135,arson,1,delta_rise=0.0_fall=0.5
12135,ass,0,delta_rise=0.0_fall=0.5
12135,assume,0,delta_rise=0.0_fall=0.5
12135,appease,0,delta_rise=0.0_fall=0.5
12135,along,0,delta_rise=0.0_fall=0.5
12135,and,2,delta_rise=0.0_fall=0.75
12135,as,0,delta_rise=0.0_fall=0.75
12135,ailment,1,delta_rise=0.0_fall=0.75
12135,argument,0,delta_rise=0.0_fall=0.75
12135,away,0,delta_rise=0.0_fall=0.75
12135,eon,1,delta_rise=0.0_fall=0.75
12135,ague,0,delta_rise=0.0_fall=0.75
12135,ample,0,delta_rise=0.0_fall=0.75
12135,arson,0,delta_rise=0.0_fall=0.75
12135,ass,0,delta_rise=0.0_fall=0.75
12135,assume,0,delta_rise=0.0_fall=0.75
12135,appease,0,delta_rise=0.0_fall=0.75
12135,along,0,delta_rise=0.0_fall=0.75
12135,and,2,delta_rise=0.0_fall=1.0
12135,as,0,delta_rise=0.0_fall=1.0
12135,ailment,1,delta_rise=0.0_fall=1.0
12135,argument,0,delta_rise=0.0_fall=1.0
12135,away,0,delta_rise=0.0_fall=1.0
12135,eon,1,delta_rise=0.0_fall=1.0
12135,ague,0,delta_rise=0.0_fall=1.0
12135,ample,0,delta_rise=0.0_fall=1.0
12135,arson,0,delta_rise=0.0_fall=1.0
12135,ass,0,delta_rise=0.0_fall=1.0
12135,assume,0,delta_rise=0.0_fall=1.0
12135,appease,0,delta_rise=0.0_fall=1.0
12135,along,0,delta_rise=0.0_fall=1.0
12135,and,2,delta_rise=0.25_fall=0.0
12135,as,0,delta_rise=0.25_fall=0.0
12135,ailment,1,delta_rise=0.25_fall=0.0
12135,argument,1,delta_rise=0.25_fall=0.0
12135,away,0,delta_rise=0.25_fall=0.0
12135,eon,1,delta_rise=0.25_fall=0.0
12135,ague,0,delta_rise=0.25_fall=0.0
12135,ample,1,delta_rise=0.25_fall=0.0
12135,arson,1,delta_rise=0.25_fall=0.0
12135,ass,0,delta_rise=0.25_fall=0.0
12135,assume,1,delta_rise=0.25_fall=0.0
12135,appease,0,delta_rise=0.25_fall=0.0
12135,along,1,delta_rise=0.25_fall=0.0
12135,and,2,delta_rise=0.25_fall=0.25
12135,as,0,delta_rise=0.25_fall=0.25
12135,ailment,1,delta_rise=0.25_fall=0.25
12135,argument,1,delta_rise=0.25_fall=0.25
12135,away,0,delta_rise=0.25_fall=0.25
12135,eon,1,delta_rise=0.25_fall=0.25
12135,ague,0,delta_rise=0.25_fall=0.25
12135,ample,1,delta_rise=0.25_fall=0.25
12135,arson,1,delta_rise=0.25_fall=0.25
12135,ass,0,delta_rise=0.25_fall=0.25
12135,assume,0,delta_rise=0.25_fall=0.25
12135,appease,0,delta_rise=0.25_fall=0.25
12135,along,1,delta_rise=0.25_fall=0.25
12135,and,2,delta_rise=0.25_fall=0.5
12135,as,0,delta_rise=0.25_fall=0.5
12135,ailment,1,delta_rise=0.25_fall=0.5
12135,argument,1,delta_rise=0.25_fall=0.5
12135,away,0,delta_rise=0.25_fall=0.5
12135,eon,1,delta_rise=0.25_fall=0.5
12135,ague,0,delta_rise=0.25_fall=0.5
12135,ample,0,delta_rise=0.25_fall=0.5
12135,arson,1,delta_rise=0.25_fall=0.5
12135,ass,0,delta_rise=0.25_fall=0.5
12135,assume,0,delta_rise=0.25_fall=0.5
12135,appease,0,delta_rise=0.25_fall=0.5
12135,along,0,delta_rise=0.25_fall=0.5
12135,and,2,delta_rise=0.25_fall=0.75
12135,as,0,delta_rise=0.25_fall=0.75
12135,ailment,1,delta_rise=0.25_fall=0.75
12135,argument,1,delta_rise=0.25_fall=0.75
12135,away,0,delta_rise=0.25_fall=0.75
12135,eon,1,delta_rise=0.25_fall=0.75
12135,ague,0,delta_rise=0.25_fall=0.75
12135,ample,0,delta_rise=0.25_fall=0.75
12135,arson,0,delta_rise=0.25_fall=0.75
12135,ass,0,delta_rise=0.25_fall=0.75
12135,assume,0,delta_rise=0.25_fall=0.75
12135,appease,0,delta_rise=0.25_fall=0.75
12135,along,0,delta_rise=0.25_fall=0.75
12135,and,2,delta_rise=0.25_fall=1.0
12135,as,0,delta_rise=0.25_fall=1.0
12135,ailment,1,delta_rise=0.25_fall=1.0
12135,argument,1,delta_rise=0.25_fall=1.0
12135,away,0,delta_rise=0.25_fall=1.0
12135,eon,1,delta_rise=0.25_fall=1.0
12135,ague,0,delta_rise=0.25_fall=1.0
12135,ample,0,delta_rise=0.25_fall=1.0
12135,arson,0,delta_rise=0.25_fall=1.0
12135,ass,0,delta_rise=0.25_fall=1.0
12135,assume,0,delta_rise=0.25_fall=1.0
12135,appease,0,delta_rise=0.25_fall=1.0
12135,along,0,delta_rise=0.25_fall=1.0
12135,and,2,delta_rise=0.5_fall=0.0
12135,as,0,delta_rise=0.5_fall=0.0
12135,ailment,1,delta_rise=0.5_fall=0.0
12135,argument,1,delta_rise=0.5_fall=0.0
12135,away,0,delta_rise=0.5_fall=0.0
12135,eon,1,delta_rise=0.5_fall=0.0
12135,ague,0,delta_rise=0.5_fall=0.0
12135,ample,1,delta_rise=0.5_fall=0.0
12135,arson,1,delta_rise=0.5_fall=0.0
12135,ass,0,delta_rise=0.5_fall=0.0
12135,assume,1,delta_rise=0.5_fall=0.0
12135,appease,0,delta_rise=0.5_fall=0.0
12135,along,1,delta_rise=0.5_fall=0.0
12135,and,2,delta_rise=0.5_fall=0.25
12135,as,0,delta_rise=0.5_fall=0.25
12135,ailment,1,delta_rise=0.5_fall=0.25
12135,argument,1,delta_rise=0.5_fall=0.25
12135,away,0,delta_rise=0.5_fall=0.25
12135,eon,1,delta_rise=0.5_fall=0.25
12135,ague,0,delta_rise=0.5_fall=0.25
12135,ample,1,delta_rise=0.5_fall=0.25
12135,arson,1,delta_rise=0.5_fall=0.25
12135,ass,0,delta_rise=0.5_fall=0.25
12135,assume,0,delta_rise=0.5_fall=0.25
12135,appease,0,delta_rise=0.5_fall=0.25
12135,along,1,delta_rise=0.5_fall=0.25
12135,and,2,delta_rise=0.5_fall=0.5
12135,as,0,delta_rise=0.5_fall=0.5
12135,ailment,1,delta_rise=0.5_fall=0.5
12135,argument,1,delta_rise=0.5_fall=0.5
12135,away,0,delta_rise=0.5_fall=0.5
12135,eon,1,delta_rise=0.5_fall=0.5
12135,ague,0,delta_rise=0.5_fall=0.5
12135,ample,0,delta_rise=0.5_fall=0.5
12135,arson,1,delta_rise=0.5_fall=0.5
12135,ass,0,delta_rise=0.5_fall=0.5
12135,assume,0,delta_rise=0.5_fall=0.5
12135,appease,0,delta_rise=0.5_fall=0.5
12135,along,0,delta_rise=0.5_fall=0.5
12135,and,2,delta_rise=0.5_fall=0.75
12135,as,0,delta_rise=0.5_fall=0.75
12135,ailment,1,delta_rise=0.5_fall=0.75
12135,argument,1,delta_rise=0.5_fall=0.75
12135,away,0,delta_rise=0.5_fall=0.75
12135,eon,1,delta_rise=0.5_fall=0.75
12135,ague,0,delta_rise=0.5_fall=0.75
12135,ample,0,delta_rise=0.5_fall=0.75
12135,arson,0,delta_rise=0.5_fall=0.75
12135,ass,0,delta_rise=0.5_fall=0.75
12135,assume,0,delta_rise=0.5_fall=0.75
12135,appease,0,delta_rise=0.5_fall=0.75
12135,along,0,delta_rise=0.5_fall=0.75
12135,and,2,delta_rise=0.5_fall=1.0
12135,as,0,delta_rise=0.5_fall=1.0
12135,ailment,1,delta_rise=0.5_fall=1.0
12135,argument,1,delta_rise=0.5_fall=1.0
12135,away,0,delta_rise=0.5_fall=1.0
12135,eon,1,delta_rise=0.5_fall=1.0
12135,ague,0,delta_rise=0.5_fall=1.0
12135,ample,0,delta_rise=0.5_fall=1.0
12135,arson,0,delta_rise=0.5_fall=1.0
12135,ass,0,delta_rise=0.5_fall=1.0
12135,assume,0,delta_rise=0.5_fall=1.0
12135,appease,0,delta_rise=0.5_fall=1.0
12135,along,0,delta_rise=0.5_fall=1.0
12135,and,2,delta_rise=0.75_fall=0.0
12135,as,0,delta_rise=0.75_fall=0.0
12135,ailment,1,delta_rise=0.75_fall=0.0
12135,argument,1,delta_rise=0.75_fall=0.0
12135,away,0,delta_rise=0.75_fall=0.0
12135,eon,1,delta_rise=0.75_fall=0.0
12135,ague,0,delta_rise=0.75_fall=0.0
12135,ample,1,delta_rise=0.75_fall=0.0
12135,arson,1,delta_rise=0.75_fall=0.0
12135,ass,0,delta_rise=0.75_fall=0.0
12135,assume,1,delta_rise=0.75_fall=0.0
12135,appease,0,delta_rise=0.75_fall=0.0
12135,along,1,delta_rise=0.75_fall=0.0
12135,and,2,delta_rise=0.75_fall=0.25
12135,as,0,delta_rise=0.75_fall=0.25
12135,ailment,1,delta_rise=0.75_fall=0.25
12135,argument,1,delta_rise=0.75_fall=0.25
12135,away,0,delta_rise=0.75_fall=0.25
12135,eon,1,delta_rise=0.75_fall=0.25
12135,ague,0,delta_rise=0.75_fall=0.25
12135,ample,1,delta_rise=0.75_fall=0.25
12135,arson,1,delta_rise=0.75_fall=0.25
12135,ass,0,delta_rise=0.75_fall=0.25
12135,assume,0,delta_rise=0.75_fall=0.25
12135,appease,0,delta_rise=0.75_fall=0.25
12135,along,1,delta_rise=0.75_fall=0.25
12135,and,2,delta_rise=0.75_fall=0.5
12135,as,0,delta_rise=0.75_fall=0.5
12135,ailment,1,delta_rise=0.75_fall=0.5
12135,argument,1,delta_rise=0.75_fall=0.5
12135,away,0,delta_rise=0.75_fall=0.5
12135,eon,1,delta_rise=0.75_fall=0.5
12135,ague,0,delta_rise=0.75_fall=0.5
12135,ample,0,delta_rise=0.75_fall=0.5
12135,arson,1,delta_rise=0.75_fall=0.5
12135,ass,0,delta_rise=0.75_fall=0.5
12135,assume,0,delta_rise=0.75_fall=0.5
12135,appease,0,delta_rise=0.75_fall=0.5
12135,along,0,delta_rise=0.75_fall=0.5
12135,and,2,delta_rise=0.75_fall=0.75
12135,as,0,delta_rise=0.75_fall=0.75
12135,ailment,1,delta_rise=0.75_fall=0.75
12135,argument,1,delta_rise=0.75_fall=0.75
12135,away,0,delta_rise=0.75_fall=0.75
12135,eon,1,delta_rise=0.75_fall=0.75
12135,ague,0,delta_rise=0.75_fall=0.75
12135,ample,0,delta_rise=0.75_fall=0.75
12135,arson,0,delta_rise=0.75_fall=0.75
12135,ass,0,delta_rise=0.75_fall=0.75
12135,assume,0,delta_rise=0.75_fall=0.75
12135,appease,0,delta_rise=0.75_fall=0.75
12135,along,0,delta_rise=0.75_fall=0.75
12135,and,2,delta_rise=0.75_fall=1.0
12135,as,0,delta_rise=0.75_fall=1.0
12135,ailment,1,delta_rise=0.75_fall=1.0
12135,argument,1,delta_rise=0.75_fall=1.0
12135,away,0,delta_rise=0.75_fall=1.0
12135,eon,1,delta_rise=0.75_fall=1.0
12135,ague,0,delta_rise=0.75_fall=1.0
12135,ample,0,delta_rise=0.75_fall=1.0
12135,arson,0,delta_rise=0.75_fall=1.0
12135,ass,0,delta_rise=0.75_fall=1.0
12135,assume,0,delta_rise=0.75_fall=1.0
12135,appease,0,delta_rise=0.75_fall=1.0
12135,along,0,delta_rise=0.75_fall=1.0
12135,and,2,delta_rise=1.0_fall=0.0
12135,as,0,delta_rise=1.0_fall=0.0
12135,ailment,1,delta_rise=1.0_fall=0.0
12135,argument,1,delta_rise=1.0_fall=0.0
12135,away,0,delta_rise=1.0_fall=0.0
12135,eon,1,delta_rise=1.0_fall=0.0
12135,ague,1,delta_rise=1.0_fall=0.0
12135,ample,1,delta_rise=1.0_fall=0.0
12135,arson,1,delta_rise=1.0_fall=0.0
12135,ass,1,delta_rise=1.0_fall=0.0
12135,assume,1,delta_rise=1.0_fall=0.0
12135,appease,0,delta_rise=1.0_fall=0.0
12135,along,1,delta_rise=1.0_fall=0.0
12135,and,2,delta_rise=1.0_fall=0.25
12135,as,0,delta_rise=1.0_fall=0.25
12135,ailment,1,delta_rise=1.0_fall=0.25
12135,argument,1,delta_rise=1.0_fall=0.25
12135,away,0,delta_rise=1.0_fall=0.25
12135,eon,1,delta_rise=1.0_fall=0.25
12135,ague,1,delta_rise=1.0_fall=0.25
12135,ample,1,delta_rise=1.0_fall=0.25
12135,arson,1,delta_rise=1.0_fall=0.25
12135,ass,1,delta_rise=1.0_fall=0.25
12135,assume,1,delta_rise=1.0_fall=0.25
12135,appease,0,delta_rise=1.0_fall=0.25
12135,along,1,delta_rise=1.0_fall=0.25
12135,and,2,delta_rise=1.0_fall=0.5
12135,as,0,delta_rise=1.0_fall=0.5
12135,ailment,1,delta_rise=1.0_fall=0.5
12135,argument,1,delta_rise=1.0_fall=0.5
12135,away,0,delta_rise=1.0_fall=0.5
12135,eon,1,delta_rise=1.0_fall=0.5
12135,ague,1,delta_rise=1.0_fall=0.5
12135,ample,1,delta_rise=1.0_fall=0.5
12135,arson,1,delta_rise=1.0_fall=0.5
12135,ass,1,delta_rise=1.0_fall=0.5
12135,assume,1,delta_rise=1.0_fall=0.5
12135,appease,0,delta_rise=1.0_fall=0.5
12135,along,0,delta_rise=1.0_fall=0.5
12135,and,2,delta_rise=1.0_fall=0.75
12135,as,0,delta_rise=1.0_fall=0.75
12135,ailment,1,delta_rise=1.0_fall=0.75
12135,argument,1,delta_rise=1.0_fall=0.75
12135,away,0,delta_rise=1.0_fall=0.75
12135,eon,1,delta_rise=1.0_fall=0.75
12135,ague,1,delta_rise=1.0_fall=0.75
12135,ample,1,delta_rise=1.0_fall=0.75
12135,arson,1,delta_rise=1.0_fall=0.75
12135,ass,1,delta_rise=1.0_fall=0.75
12135,assume,1,delta_rise=1.0_fall=0.75
12135,appease,0,delta_rise=1.0_fall=0.75
12135,along,0,delta_rise=1.0_fall=0.75
12135,and,2,delta_rise=1.0_fall=1.0
12135,as,0,delta_rise=1.0_fall=1.0
12135,ailment,1,delta_rise=1.0_fall=1.0
12135,argument,1,delta_rise=1.0_fall=1.0
12135,away,0,delta_rise=1.0_fall=1.0
12135,eon,1,delta_rise=1.0_fall=1.0
12135,ague,1,delta_rise=1.0_fall=1.0
12135,ample,1,delta_rise=1.0_fall=1.0
12135,arson,1,delta_rise=1.0_fall=1.0
12135,ass,1,delta_rise=1.0_fall=1.0
12135,assume,1,delta_rise=1.0_fall=1.0
12135,appease,0,delta_rise=1.0_fall=1.0
12135,along,0,delta_rise=1.0_fall=1.0
12136,apple,2,simdrop
12136,account,0,simdrop
12136,arrow,1,simdrop
12136,across,0,simdrop
12136,advise,1,simdrop
12136,authority,0,simdrop
12136,axel,1,simdrop
12136,ascend,0,simdrop
12136,afflict,0,simdrop
12136,argue,1,simdrop
12136,against,0,simdrop
12136,activity,1,simdrop
12136,account,0,simdrop
12136,address,0,simdrop
12136,accent,0,simdrop
12136,ascent,1,simdrop
12136,accrue,0,simdrop
12136,amount,0,simdrop
12136,adjust,1,simdrop
12136,align,0,simdrop
12136,accord,2,simdrop
12136,apple,2,delta_rise=0.0_fall=0.0
12136,account,1,delta_rise=0.0_fall=0.0
12136,arrow,1,delta_rise=0.0_fall=0.0
12136,across,0,delta_rise=0.0_fall=0.0
12136,advise,1,delta_rise=0.0_fall=0.0
12136,authority,0,delta_rise=0.0_fall=0.0
12136,axel,1,delta_rise=0.0_fall=0.0
12136,ascend,0,delta_rise=0.0_fall=0.0
12136,afflict,0,delta_rise=0.0_fall=0.0
12136,argue,1,delta_rise=0.0_fall=0.0
12136,against,0,delta_rise=0.0_fall=0.0
12136,activity,1,delta_rise=0.0_fall=0.0
12136,account,0,delta_rise=0.0_fall=0.0
12136,address,0,delta_rise=0.0_fall=0.0
12136,accent,1,delta_rise=0.0_fall=0.0
12136,ascent,1,delta_rise=0.0_fall=0.0
12136,accrue,0,delta_rise=0.0_fall=0.0
12136,amount,1,delta_rise=0.0_fall=0.0
12136,adjust,1,delta_rise=0.0_fall=0.0
12136,align,0,delta_rise=0.0_fall=0.0
12136,accord,1,delta_rise=0.0_fall=0.0
12136,apple,2,delta_rise=0.0_fall=0.25
12136,account,1,delta_rise=0.0_fall=0.25
12136,arrow,1,delta_rise=0.0_fall=0.25
12136,across,0,delta_rise=0.0_fall=0.25
12136,advise,1,delta_rise=0.0_fall=0.25
12136,authority,0,delta_rise=0.0_fall=0.25
12136,axel,1,delta_rise=0.0_fall=0.25
12136,ascend,0,delta_rise=0.0_fall=0.25
12136,afflict,0,delta_rise=0.0_fall=0.25
12136,argue,1,delta_rise=0.0_fall=0.25
12136,against,0,delta_rise=0.0_fall=0.25
12136,activity,1,delta_rise=0.0_fall=0.25
12136,account,0,delta_rise=0.0_fall=0.25
12136,address,0,delta_rise=0.0_fall=0.25
12136,accent,1,delta_rise=0.0_fall=0.25
12136,ascent,1,delta_rise=0.0_fall=0.25
12136,accrue,0,delta_rise=0.0_fall=0.25
12136,amount,1,delta_rise=0.0_fall=0.25
12136,adjust,1,delta_rise=0.0_fall=0.25
12136,align,0,delta_rise=0.0_fall=0.25
12136,accord,1,delta_rise=0.0_fall=0.25
12136,apple,2,delta_rise=0.0_fall=0.5
12136,account,1,delta_rise=0.0_fall=0.5
12136,arrow,1,delta_rise=0.0_fall=0.5
12136,across,0,delta_rise=0.0_fall=0.5
12136,advise,1,delta_rise=0.0_fall=0.5
12136,authority,0,delta_rise=0.0_fall=0.5
12136,axel,1,delta_rise=0.0_fall=0.5
12136,ascend,0,delta_rise=0.0_fall=0.5
12136,afflict,0,delta_rise=0.0_fall=0.5
12136,argue,1,delta_rise=0.0_fall=0.5
12136,against,0,delta_rise=0.0_fall=0.5
12136,activity,1,delta_rise=0.0_fall=0.5
12136,account,0,delta_rise=0.0_fall=0.5
12136,address,0,delta_rise=0.0_fall=0.5
12136,accent,1,delta_rise=0.0_fall=0.5
12136,ascent,1,delta_rise=0.0_fall=0.5
12136,accrue,0,delta_rise=0.0_fall=0.5
12136,amount,1,delta_rise=0.0_fall=0.5
12136,adjust,1,delta_rise=0.0_fall=0.5
12136,align,0,delta_rise=0.0_fall=0.5
12136,accord,1,delta_rise=0.0_fall=0.5
12136,apple,2,delta_rise=0.0_fall=0.75
12136,account,1,delta_rise=0.0_fall=0.75
12136,arrow,1,delta_rise=0.0_fall=0.75
12136,across,0,delta_rise=0.0_fall=0.75
12136,advise,1,delta_rise=0.0_fall=0.75
12136,authority,0,delta_rise=0.0_fall=0.75
12136,axel,0,delta_rise=0.0_fall=0.75
12136,ascend,0,delta_rise=0.0_fall=0.75
12136,afflict,0,delta_rise=0.0_fall=0.75
12136,argue,0,delta_rise=0.0_fall=0.75
12136,against,0,delta_rise=0.0_fall=0.75
12136,activity,1,delta_rise=0.0_fall=0.75
12136,account,0,delta_rise=0.0_fall=0.75
12136,address,0,delta_rise=0.0_fall=0.75
12136,accent,1,delta_rise=0.0_fall=0.75
12136,ascent,1,delta_rise=0.0_fall=0.75
12136,accrue,0,delta_rise=0.0_fall=0.75
12136,amount,1,delta_rise=0.0_fall=0.75
12136,adjust,1,delta_rise=0.0_fall=0.75
12136,align,0,delta_rise=0.0_fall=0.75
12136,accord,1,delta_rise=0.0_fall=0.75
12136,apple,2,delta_rise=0.0_fall=1.0
12136,account,1,delta_rise=0.0_fall=1.0
12136,arrow,1,delta_rise=0.0_fall=1.0
12136,across,0,delta_rise=0.0_fall=1.0
12136,advise,1,delta_rise=0.0_fall=1.0
12136,authority,0,delta_rise=0.0_fall=1.0
12136,axel,0,delta_rise=0.0_fall=1.0
12136,ascend,0,delta_rise=0.0_fall=1.0
12136,afflict,0,delta_rise=0.0_fall=1.0
12136,argue,0,delta_rise=0.0_fall=1.0
12136,against,0,delta_rise=0.0_fall=1.0
12136,activity,1,delta_rise=0.0_fall=1.0
12136,account,0,delta_rise=0.0_fall=1.0
12136,address,0,delta_rise=0.0_fall=1.0
12136,accent,0,delta_rise=0.0_fall=1.0
12136,ascent,0,delta_rise=0.0_fall=1.0
12136,accrue,0,delta_rise=0.0_fall=1.0
12136,amount,1,delta_rise=0.0_fall=1.0
12136,adjust,1,delta_rise=0.0_fall=1.0
12136,align,0,delta_rise=0.0_fall=1.0
12136,accord,1,delta_rise=0.0_fall=1.0
12136,apple,2,delta_rise=0.25_fall=0.0
12136,account,1,delta_rise=0.25_fall=0.0
12136,arrow,1,delta_rise=0.25_fall=0.0
12136,across,0,delta_rise=0.25_fall=0.0
12136,advise,1,delta_rise=0.25_fall=0.0
12136,authority,0,delta_rise=0.25_fall=0.0
12136,axel,1,delta_rise=0.25_fall=0.0
12136,ascend,1,delta_rise=0.25_fall=0.0
12136,afflict,0,delta_rise=0.25_fall=0.0
12136,argue,1,delta_rise=0.25_fall=0.0
12136,against,0,delta_rise=0.25_fall=0.0
12136,activity,1,delta_rise=0.25_fall=0.0
12136,account,0,delta_rise=0.25_fall=0.0
12136,address,0,delta_rise=0.25_fall=0.0
12136,accent,1,delta_rise=0.25_fall=0.0
12136,ascent,1,delta_rise=0.25_fall=0.0
12136,accrue,0,delta_rise=0.25_fall=0.0
12136,amount,1,delta_rise=0.25_fall=0.0
12136,adjust,1,delta_rise=0.25_fall=0.0
12136,align,0,delta_rise=0.25_fall=0.0
12136,accord,1,delta_rise=0.25_fall=0.0
12136,apple,2,delta_rise=0.25_fall=0.25
12136,account,1,delta_rise=0.25_fall=0.25
12136,arrow,1,delta_rise=0.25_fall=0.25
12136,across,0,delta_rise=0.25_fall=0.25
12136,advise,1,delta_rise=0.25_fall=0.25
12136,authority,0,delta_rise=0.25_fall=0.25
12136,axel,1,delta_rise=0.25_fall=0.25
12136,ascend,1,delta_rise=0.25_fall=0.25
12136,afflict,0,delta_rise=0.25_fall=0.25
12136,argue,1,delta_rise=0.25_fall=0.25
12136,against,0,delta_rise=0.25_fall=0.25
12136,activity,1,delta_rise=0.25_fall=0.25
12136,account,0,delta_rise=0.25_fall=0.25
12136,address,0,delta_rise=0.25_fall=0.25
12136,accent,1,delta_rise=0.25_fall=0.25
12136,ascent,1,delta_rise=0.25_fall=0.25
12136,accrue,0,delta_rise=0.25_fall=0.25
12136,amount,1,delta_rise=0.25_fall=0.25
12136,adjust,1,delta_rise=0.25_fall=0.25
12136,align,0,delta_rise=0.25_fall=0.25
12136,accord,1,delta_rise=0.25_fall=0.25
12136,apple,2,delta_rise=0.25_fall=0.5
12136,account,1,delta_rise=0.25_fall=0.5
12136,arrow,1,delta_rise=0.25_fall=0.5
12136,across,0,delta_rise=0.25_fall=0.5
12136,advise,1,delta_rise=0.25_fall=0.5
12136,authority,0,delta_rise=0.25_fall=0.5
12136,axel,1,delta_rise=0.25_fall=0.5
12136,ascend,1,delta_rise=0.25_fall=0.5
12136,afflict,0,delta_rise=0.25_fall=0.5
12136,argue,1,delta_rise=0.25_fall=0.5
12136,against,0,delta_rise=0.25_fall=0.5
12136,activity,1,delta_rise=0.25_fall=0.5
12136,account,0,delta_rise=0.25_fall=0.5
12136,address,0,delta_rise=0.25_fall=0.5
12136,accent,1,delta_rise=0.25_fall=0.5
12136,ascent,1,delta_rise=0.25_fall=0.5
12136,accrue,0,delta_rise=0.25_fall=0.5
12136,amount,1,delta_rise=0.25_fall=0.5
12136,adjust,1,delta_rise=0.25_fall=0.5
12136,align,0,delta_rise=0.25_fall=0.5
12136,accord,1,delta_rise=0.25_fall=0.5
12136,apple,2,delta_rise=0.25_fall=0.75
12136,account,1,delta_rise=0.25_fall=0.75
12136,arrow,1,delta_rise=0.25_fall=0.75
12136,across,0,delta_rise=0.25_fall=0.75
12136,advise,1,delta_rise=0.25_fall=0.75
12136,authority,0,delta_rise=0.25_fall=0.75
12136,axel,0,delta_rise=0.25_fall=0.75
12136,ascend,0,delta_rise=0.25_fall=0.75
12136,afflict,0,delta_rise=0.25_fall=0.75
12136,argue,0,delta_rise=0.25_fall=0.75
12136,against,0,delta_rise=0.25_fall=0.75
12136,activity,1,delta_rise=0.25_fall=0.75
12136,account,0,delta_rise=0.25_fall=0.75
12136,address,0,delta_rise=0.25_fall=0.75
12136,accent,1,delta_rise=0.25_fall=0.75
12136,ascent,1,delta_rise=0.25_fall=0.75
12136,accrue,0,delta_rise=0.25_fall=0.75
12136,amount,1,delta_rise=0.25_fall=0.75
12136,adjust,1,delta_rise=0.25_fall=0.75
12136,align,0,delta_rise=0.25_fall=0.75
12136,accord,1,delta_rise=0.25_fall=0.75
12136,apple,2,delta_rise=0.25_fall=1.0
12136,account,1,delta_rise=0.25_fall=1.0
