Subject,Fluency_Item,Switch_Value,Switch_Method
11541,sip,1,delta_rise=0.5_fall=0.75
11541,sit,1,delta_rise=0.5_fall=0.75
11541,steer,1,delta_rise=0.5_fall=0.75
11541,smoke,1,delta_rise=0.5_fall=0.75
11541,spoke,1,delta_rise=0.5_fall=0.75
11541,spelling,1,delta_rise=0.5_fall=0.75
11541,spying,1,delta_rise=0.5_fall=0.75
11541,song,1,delta_rise=0.5_fall=0.75
11541,saw,2,delta_rise=0.5_fall=1.0
11541,seal,1,delta_rise=0.5_fall=1.0
11541,slip,0,delta_rise=0.5_fall=1.0
11541,slide,0,delta_rise=0.5_fall=1.0
11541,sight,1,delta_rise=0.5_fall=1.0
11541,snake,1,delta_rise=0.5_fall=1.0
11541,slither,0,delta_rise=0.5_fall=1.0
11541,sip,1,delta_rise=0.5_fall=1.0
11541,sit,1,delta_rise=0.5_fall=1.0
11541,steer,1,delta_rise=0.5_fall=1.0
11541,smoke,1,delta_rise=0.5_fall=1.0
11541,spoke,1,delta_rise=0.5_fall=1.0
11541,spelling,1,delta_rise=0.5_fall=1.0
11541,spying,1,delta_rise=0.5_fall=1.0
11541,song,1,delta_rise=0.5_fall=1.0
11541,saw,2,delta_rise=0.75_fall=0.0
11541,seal,1,delta_rise=0.75_fall=0.0
11541,slip,0,delta_rise=0.75_fall=0.0
11541,slide,0,delta_rise=0.75_fall=0.0
11541,sight,1,delta_rise=0.75_fall=0.0
11541,snake,1,delta_rise=0.75_fall=0.0
11541,slither,0,delta_rise=0.75_fall=0.0
11541,sip,1,delta_rise=0.75_fall=0.0
11541,sit,1,delta_rise=0.75_fall=0.0
11541,steer,1,delta_rise=0.75_fall=0.0
11541,smoke,1,delta_rise=0.75_fall=0.0
11541,spoke,1,delta_rise=0.75_fall=0.0
11541,spelling,1,delta_rise=0.75_fall=0.0
11541,spying,1,delta_rise=0.75_fall=0.0
11541,song,1,delta_rise=0.75_fall=0.0
11541,saw,2,delta_rise=0.75_fall=0.25
11541,seal,1,delta_rise=0.75_fall=0.25
11541,slip,0,delta_rise=0.75_fall=0.25
11541,slide,0,delta_rise=0.75_fall=0.25
11541,sight,1,delta_rise=0.75_fall=0.25
11541,snake,1,delta_rise=0.75_fall=0.25
11541,slither,0,delta_rise=0.75_fall=0.25
11541,sip,1,delta_rise=0.75_fall=0.25
11541,sit,1,delta_rise=0.75_fall=0.25
11541,steer,1,delta_rise=0.75_fall=0.25
11541,smoke,1,delta_rise=0.75_fall=0.25
11541,spoke,1,delta_rise=0.75_fall=0.25
11541,spelling,1,delta_rise=0.75_fall=0.25
11541,spying,1,delta_rise=0.75_fall=0.25
11541,song,1,delta_rise=0.75_fall=0.25
11541,saw,2,delta_rise=0.75_fall=0.5
11541,seal,1,delta_rise=0.75_fall=0.5
11541,slip,0,delta_rise=0.75_fall=0.5
11541,slide,0,delta_rise=0.75_fall=0.5
11541,sight,1,delta_rise=0.75_fall=0.5
11541,snake,1,delta_rise=0.75_fall=0.5
11541,slither,0,delta_rise=0.75_fall=0.5
11541,sip,1,delta_rise=0.75_fall=0.5
11541,sit,1,delta_rise=0.75_fall=0.5
11541,steer,1,delta_rise=0.75_fall=0.5
11541,smoke,1,delta_rise=0.75_fall=0.5
11541,spoke,1,delta_rise=0.75_fall=0.5
11541,spelling,1,delta_rise=0.75_fall=0.5
11541,spying,1,delta_rise=0.75_fall=0.5
11541,song,1,delta_rise=0.75_fall=0.5
11541,saw,2,delta_rise=0.75_fall=0.75
11541,seal,1,delta_rise=0.75_fall=0.75
11541,slip,0,delta_rise=0.75_fall=0.75
11541,slide,0,delta_rise=0.75_fall=0.75
11541,sight,1,delta_rise=0.75_fall=0.75
11541,snake,1,delta_rise=0.75_fall=0.75
11541,slither,0,delta_rise=0.75_fall=0.75
11541,sip,1,delta_rise=0.75_fall=0.75
11541,sit,1,delta_rise=0.75_fall=0.75
11541,steer,1,delta_rise=0.75_fall=0.75
11541,smoke,1,delta_rise=0.75_fall=0.75
11541,spoke,1,delta_rise=0.75_fall=0.75
11541,spelling,1,delta_rise=0.75_fall=0.75
11541,spying,1,delta_rise=0.75_fall=0.75
11541,song,1,delta_rise=0.75_fall=0.75
11541,saw,2,delta_rise=0.75_fall=1.0
11541,seal,1,delta_rise=0.75_fall=1.0
11541,slip,0,delta_rise=0.75_fall=1.0
11541,slide,0,delta_rise=0.75_fall=1.0
11541,sight,1,delta_rise=0.75_fall=1.0
11541,snake,1,delta_rise=0.75_fall=1.0
11541,slither,0,delta_rise=0.75_fall=1.0
11541,sip,1,delta_rise=0.75_fall=1.0
11541,sit,1,delta_rise=0.75_fall=1.0
11541,steer,1,delta_rise=0.75_fall=1.0
11541,smoke,1,delta_rise=0.75_fall=1.0
11541,spoke,1,delta_rise=0.75_fall=1.0
11541,spelling,1,delta_rise=0.75_fall=1.0
11541,spying,1,delta_rise=0.75_fall=1.0
11541,song,1,delta_rise=0.75_fall=1.0
11541,saw,2,delta_rise=1.0_fall=0.0
11541,seal,1,delta_rise=1.0_fall=0.0
11541,slip,1,delta_rise=1.0_fall=0.0
11541,slide,0,delta_rise=1.0_fall=0.0
11541,sight,1,delta_rise=1.0_fall=0.0
11541,snake,1,delta_rise=1.0_fall=0.0
11541,slither,0,delta_rise=1.0_fall=0.0
11541,sip,1,delta_rise=1.0_fall=0.0
11541,sit,1,delta_rise=1.0_fall=0.0
11541,steer,1,delta_rise=1.0_fall=0.0
11541,smoke,1,delta_rise=1.0_fall=0.0
11541,spoke,1,delta_rise=1.0_fall=0.0
11541,spelling,1,delta_rise=1.0_fall=0.0
11541,spying,1,delta_rise=1.0_fall=0.0
11541,song,1,delta_rise=1.0_fall=0.0
11541,saw,2,delta_rise=1.0_fall=0.25
11541,seal,1,delta_rise=1.0_fall=0.25
11541,slip,1,delta_rise=1.0_fall=0.25
11541,slide,0,delta_rise=1.0_fall=0.25
11541,sight,1,delta_rise=1.0_fall=0.25
11541,snake,1,delta_rise=1.0_fall=0.25
11541,slither,0,delta_rise=1.0_fall=0.25
11541,sip,1,delta_rise=1.0_fall=0.25
11541,sit,1,delta_rise=1.0_fall=0.25
11541,steer,1,delta_rise=1.0_fall=0.25
11541,smoke,1,delta_rise=1.0_fall=0.25
11541,spoke,1,delta_rise=1.0_fall=0.25
11541,spelling,1,delta_rise=1.0_fall=0.25
11541,spying,1,delta_rise=1.0_fall=0.25
11541,song,1,delta_rise=1.0_fall=0.25
11541,saw,2,delta_rise=1.0_fall=0.5
11541,seal,1,delta_rise=1.0_fall=0.5
11541,slip,1,delta_rise=1.0_fall=0.5
11541,slide,0,delta_rise=1.0_fall=0.5
11541,sight,1,delta_rise=1.0_fall=0.5
11541,snake,1,delta_rise=1.0_fall=0.5
11541,slither,0,delta_rise=1.0_fall=0.5
11541,sip,1,delta_rise=1.0_fall=0.5
11541,sit,1,delta_rise=1.0_fall=0.5
11541,steer,1,delta_rise=1.0_fall=0.5
11541,smoke,1,delta_rise=1.0_fall=0.5
11541,spoke,1,delta_rise=1.0_fall=0.5
11541,spelling,1,delta_rise=1.0_fall=0.5
11541,spying,1,delta_rise=1.0_fall=0.5
11541,song,1,delta_rise=1.0_fall=0.5
11541,saw,2,delta_rise=1.0_fall=0.75
11541,seal,1,delta_rise=1.0_fall=0.75
11541,slip,1,delta_rise=1.0_fall=0.75
11541,slide,0,delta_rise=1.0_fall=0.75
11541,sight,1,delta_rise=1.0_fall=0.75
11541,snake,1,delta_rise=1.0_fall=0.75
11541,slither,0,delta_rise=1.0_fall=0.75
11541,sip,1,delta_rise=1.0_fall=0.75
11541,sit,1,delta_rise=1.0_fall=0.75
11541,steer,1,delta_rise=1.0_fall=0.75
11541,smoke,1,delta_rise=1.0_fall=0.75
11541,spoke,1,delta_rise=1.0_fall=0.75
11541,spelling,1,delta_rise=1.0_fall=0.75
11541,spying,1,delta_rise=1.0_fall=0.75
11541,song,1,delta_rise=1.0_fall=0.75
11541,saw,2,delta_rise=1.0_fall=1.0
11541,seal,1,delta_rise=1.0_fall=1.0
11541,slip,1,delta_rise=1.0_fall=1.0
11541,slide,0,delta_rise=1.0_fall=1.0
11541,sight,1,delta_rise=1.0_fall=1.0
11541,snake,1,delta_rise=1.0_fall=1.0
11541,slither,0,delta_rise=1.0_fall=1.0
11541,sip,1,delta_rise=1.0_fall=1.0
11541,sit,1,delta_rise=1.0_fall=1.0
11541,steer,1,delta_rise=1.0_fall=1.0
11541,smoke,1,delta_rise=1.0_fall=1.0
11541,spoke,1,delta_rise=1.0_fall=1.0
11541,spelling,1,delta_rise=1.0_fall=1.0
11541,spying,1,delta_rise=1.0_fall=1.0
11541,song,1,delta_rise=1.0_fall=1.0
11542,sail,2,simdrop
11542,steer,0,simdrop
11542,stop,1,simdrop
11542,shop,0,simdrop
11542,shell,0,simdrop
11542,send,0,simdrop
11542,super,1,simdrop
11542,safe,0,simdrop
11542,sand,1,simdrop
11542,stand,0,simdrop
11542,star,0,simdrop
11542,seashell,1,simdrop
11542,sea fish,0,simdrop
11542,story,1,simdrop
11542,similar,0,simdrop
11542,starving,0,simdrop
11542,same,1,simdrop
11542,single,2,simdrop
11542,sail,2,delta_rise=0.0_fall=0.0
11542,steer,0,delta_rise=0.0_fall=0.0
11542,stop,1,delta_rise=0.0_fall=0.0
11542,shop,0,delta_rise=0.0_fall=0.0
11542,shell,1,delta_rise=0.0_fall=0.0
11542,send,1,delta_rise=0.0_fall=0.0
11542,super,1,delta_rise=0.0_fall=0.0
11542,safe,0,delta_rise=0.0_fall=0.0
11542,sand,1,delta_rise=0.0_fall=0.0
11542,stand,0,delta_rise=0.0_fall=0.0
11542,star,1,delta_rise=0.0_fall=0.0
11542,seashell,1,delta_rise=0.0_fall=0.0
11542,sea fish,0,delta_rise=0.0_fall=0.0
11542,story,1,delta_rise=0.0_fall=0.0
11542,similar,0,delta_rise=0.0_fall=0.0
11542,starving,1,delta_rise=0.0_fall=0.0
11542,same,1,delta_rise=0.0_fall=0.0
11542,single,0,delta_rise=0.0_fall=0.0
11542,sail,2,delta_rise=0.0_fall=0.25
11542,steer,0,delta_rise=0.0_fall=0.25
11542,stop,1,delta_rise=0.0_fall=0.25
11542,shop,0,delta_rise=0.0_fall=0.25
11542,shell,1,delta_rise=0.0_fall=0.25
11542,send,1,delta_rise=0.0_fall=0.25
11542,super,1,delta_rise=0.0_fall=0.25
11542,safe,0,delta_rise=0.0_fall=0.25
11542,sand,1,delta_rise=0.0_fall=0.25
11542,stand,0,delta_rise=0.0_fall=0.25
11542,star,1,delta_rise=0.0_fall=0.25
11542,seashell,1,delta_rise=0.0_fall=0.25
11542,sea fish,0,delta_rise=0.0_fall=0.25
11542,story,1,delta_rise=0.0_fall=0.25
11542,similar,0,delta_rise=0.0_fall=0.25
11542,starving,0,delta_rise=0.0_fall=0.25
11542,same,1,delta_rise=0.0_fall=0.25
11542,single,0,delta_rise=0.0_fall=0.25
11542,sail,2,delta_rise=0.0_fall=0.5
11542,steer,0,delta_rise=0.0_fall=0.5
11542,stop,1,delta_rise=0.0_fall=0.5
11542,shop,0,delta_rise=0.0_fall=0.5
11542,shell,1,delta_rise=0.0_fall=0.5
11542,send,1,delta_rise=0.0_fall=0.5
11542,super,1,delta_rise=0.0_fall=0.5
11542,safe,0,delta_rise=0.0_fall=0.5
11542,sand,1,delta_rise=0.0_fall=0.5
11542,stand,0,delta_rise=0.0_fall=0.5
11542,star,1,delta_rise=0.0_fall=0.5
11542,seashell,1,delta_rise=0.0_fall=0.5
11542,sea fish,0,delta_rise=0.0_fall=0.5
11542,story,1,delta_rise=0.0_fall=0.5
11542,similar,0,delta_rise=0.0_fall=0.5
11542,starving,0,delta_rise=0.0_fall=0.5
11542,same,1,delta_rise=0.0_fall=0.5
11542,single,0,delta_rise=0.0_fall=0.5
11542,sail,2,delta_rise=0.0_fall=0.75
11542,steer,0,delta_rise=0.0_fall=0.75
11542,stop,1,delta_rise=0.0_fall=0.75
11542,shop,0,delta_rise=0.0_fall=0.75
11542,shell,1,delta_rise=0.0_fall=0.75
11542,send,1,delta_rise=0.0_fall=0.75
11542,super,1,delta_rise=0.0_fall=0.75
11542,safe,0,delta_rise=0.0_fall=0.75
11542,sand,1,delta_rise=0.0_fall=0.75
11542,stand,0,delta_rise=0.0_fall=0.75
11542,star,0,delta_rise=0.0_fall=0.75
11542,seashell,0,delta_rise=0.0_fall=0.75
11542,sea fish,0,delta_rise=0.0_fall=0.75
11542,story,1,delta_rise=0.0_fall=0.75
11542,similar,0,delta_rise=0.0_fall=0.75
11542,starving,0,delta_rise=0.0_fall=0.75
11542,same,0,delta_rise=0.0_fall=0.75
11542,single,0,delta_rise=0.0_fall=0.75
11542,sail,2,delta_rise=0.0_fall=1.0
11542,steer,0,delta_rise=0.0_fall=1.0
11542,stop,0,delta_rise=0.0_fall=1.0
11542,shop,0,delta_rise=0.0_fall=1.0
11542,shell,1,delta_rise=0.0_fall=1.0
11542,send,1,delta_rise=0.0_fall=1.0
11542,super,1,delta_rise=0.0_fall=1.0
11542,safe,0,delta_rise=0.0_fall=1.0
11542,sand,1,delta_rise=0.0_fall=1.0
11542,stand,0,delta_rise=0.0_fall=1.0
11542,star,0,delta_rise=0.0_fall=1.0
11542,seashell,0,delta_rise=0.0_fall=1.0
11542,sea fish,0,delta_rise=0.0_fall=1.0
11542,story,1,delta_rise=0.0_fall=1.0
11542,similar,0,delta_rise=0.0_fall=1.0
11542,starving,0,delta_rise=0.0_fall=1.0
11542,same,0,delta_rise=0.0_fall=1.0
11542,single,0,delta_rise=0.0_fall=1.0
11542,sail,2,delta_rise=0.25_fall=0.0
11542,steer,0,delta_rise=0.25_fall=0.0
11542,stop,1,delta_rise=0.25_fall=0.0
11542,shop,0,delta_rise=0.25_fall=0.0
11542,shell,1,delta_rise=0.25_fall=0.0
11542,send,1,delta_rise=0.25_fall=0.0
11542,super,1,delta_rise=0.25_fall=0.0
11542,safe,0,delta_rise=0.25_fall=0.0
11542,sand,1,delta_rise=0.25_fall=0.0
11542,stand,0,delta_rise=0.25_fall=0.0
11542,star,1,delta_rise=0.25_fall=0.0
11542,seashell,1,delta_rise=0.25_fall=0.0
11542,sea fish,0,delta_rise=0.25_fall=0.0
11542,story,1,delta_rise=0.25_fall=0.0
11542,similar,0,delta_rise=0.25_fall=0.0
11542,starving,1,delta_rise=0.25_fall=0.0
11542,same,1,delta_rise=0.25_fall=0.0
11542,single,0,delta_rise=0.25_fall=0.0
11542,sail,2,delta_rise=0.25_fall=0.25
11542,steer,0,delta_rise=0.25_fall=0.25
11542,stop,1,delta_rise=0.25_fall=0.25
11542,shop,0,delta_rise=0.25_fall=0.25
11542,shell,1,delta_rise=0.25_fall=0.25
11542,send,1,delta_rise=0.25_fall=0.25
11542,super,1,delta_rise=0.25_fall=0.25
11542,safe,0,delta_rise=0.25_fall=0.25
11542,sand,1,delta_rise=0.25_fall=0.25
11542,stand,0,delta_rise=0.25_fall=0.25
11542,star,1,delta_rise=0.25_fall=0.25
11542,seashell,1,delta_rise=0.25_fall=0.25
11542,sea fish,0,delta_rise=0.25_fall=0.25
11542,story,1,delta_rise=0.25_fall=0.25
11542,similar,0,delta_rise=0.25_fall=0.25
11542,starving,0,delta_rise=0.25_fall=0.25
11542,same,1,delta_rise=0.25_fall=0.25
11542,single,0,delta_rise=0.25_fall=0.25
11542,sail,2,delta_rise=0.25_fall=0.5
11542,steer,0,delta_rise=0.25_fall=0.5
11542,stop,1,delta_rise=0.25_fall=0.5
11542,shop,0,delta_rise=0.25_fall=0.5
11542,shell,1,delta_rise=0.25_fall=0.5
11542,send,1,delta_rise=0.25_fall=0.5
11542,super,1,delta_rise=0.25_fall=0.5
11542,safe,0,delta_rise=0.25_fall=0.5
11542,sand,1,delta_rise=0.25_fall=0.5
11542,stand,0,delta_rise=0.25_fall=0.5
11542,star,1,delta_rise=0.25_fall=0.5
11542,seashell,1,delta_rise=0.25_fall=0.5
11542,sea fish,0,delta_rise=0.25_fall=0.5
11542,story,1,delta_rise=0.25_fall=0.5
11542,similar,0,delta_rise=0.25_fall=0.5
11542,starving,0,delta_rise=0.25_fall=0.5
11542,same,1,delta_rise=0.25_fall=0.5
11542,single,0,delta_rise=0.25_fall=0.5
11542,sail,2,delta_rise=0.25_fall=0.75
11542,steer,0,delta_rise=0.25_fall=0.75
11542,stop,1,delta_rise=0.25_fall=0.75
11542,shop,0,delta_rise=0.25_fall=0.75
11542,shell,1,delta_rise=0.25_fall=0.75
11542,send,1,delta_rise=0.25_fall=0.75
11542,super,1,delta_rise=0.25_fall=0.75
11542,safe,0,delta_rise=0.25_fall=0.75
11542,sand,1,delta_rise=0.25_fall=0.75
11542,stand,0,delta_rise=0.25_fall=0.75
11542,star,0,delta_rise=0.25_fall=0.75
11542,seashell,0,delta_rise=0.25_fall=0.75
11542,sea fish,0,delta_rise=0.25_fall=0.75
11542,story,1,delta_rise=0.25_fall=0.75
11542,similar,0,delta_rise=0.25_fall=0.75
11542,starving,0,delta_rise=0.25_fall=0.75
11542,same,0,delta_rise=0.25_fall=0.75
11542,single,0,delta_rise=0.25_fall=0.75
11542,sail,2,delta_rise=0.25_fall=1.0
11542,steer,0,delta_rise=0.25_fall=1.0
11542,stop,0,delta_rise=0.25_fall=1.0
11542,shop,0,delta_rise=0.25_fall=1.0
11542,shell,1,delta_rise=0.25_fall=1.0
11542,send,1,delta_rise=0.25_fall=1.0
11542,super,1,delta_rise=0.25_fall=1.0
11542,safe,0,delta_rise=0.25_fall=1.0
11542,sand,1,delta_rise=0.25_fall=1.0
11542,stand,0,delta_rise=0.25_fall=1.0
11542,star,0,delta_rise=0.25_fall=1.0
11542,seashell,0,delta_rise=0.25_fall=1.0
11542,sea fish,0,delta_rise=0.25_fall=1.0
11542,story,1,delta_rise=0.25_fall=1.0
11542,similar,0,delta_rise=0.25_fall=1.0
11542,starving,0,delta_rise=0.25_fall=1.0
11542,same,0,delta_rise=0.25_fall=1.0
11542,single,0,delta_rise=0.25_fall=1.0
11542,sail,2,delta_rise=0.5_fall=0.0
11542,steer,0,delta_rise=0.5_fall=0.0
11542,stop,1,delta_rise=0.5_fall=0.0
11542,shop,0,delta_rise=0.5_fall=0.0
11542,shell,1,delta_rise=0.5_fall=0.0
11542,send,1,delta_rise=0.5_fall=0.0
11542,super,1,delta_rise=0.5_fall=0.0
11542,safe,0,delta_rise=0.5_fall=0.0
11542,sand,1,delta_rise=0.5_fall=0.0
11542,stand,1,delta_rise=0.5_fall=0.0
11542,star,1,delta_rise=0.5_fall=0.0
11542,seashell,1,delta_rise=0.5_fall=0.0
11542,sea fish,0,delta_rise=0.5_fall=0.0
11542,story,1,delta_rise=0.5_fall=0.0
11542,similar,1,delta_rise=0.5_fall=0.0
11542,starving,1,delta_rise=0.5_fall=0.0
11542,same,1,delta_rise=0.5_fall=0.0
11542,single,0,delta_rise=0.5_fall=0.0
11542,sail,2,delta_rise=0.5_fall=0.25
11542,steer,0,delta_rise=0.5_fall=0.25
11542,stop,1,delta_rise=0.5_fall=0.25
11542,shop,0,delta_rise=0.5_fall=0.25
11542,shell,1,delta_rise=0.5_fall=0.25
11542,send,1,delta_rise=0.5_fall=0.25
11542,super,1,delta_rise=0.5_fall=0.25
11542,safe,0,delta_rise=0.5_fall=0.25
11542,sand,1,delta_rise=0.5_fall=0.25
11542,stand,1,delta_rise=0.5_fall=0.25
11542,star,1,delta_rise=0.5_fall=0.25
11542,seashell,1,delta_rise=0.5_fall=0.25
11542,sea fish,0,delta_rise=0.5_fall=0.25
11542,story,1,delta_rise=0.5_fall=0.25
11542,similar,1,delta_rise=0.5_fall=0.25
11542,starving,1,delta_rise=0.5_fall=0.25
11542,same,1,delta_rise=0.5_fall=0.25
11542,single,0,delta_rise=0.5_fall=0.25
11542,sail,2,delta_rise=0.5_fall=0.5
11542,steer,0,delta_rise=0.5_fall=0.5
11542,stop,1,delta_rise=0.5_fall=0.5
11542,shop,0,delta_rise=0.5_fall=0.5
11542,shell,1,delta_rise=0.5_fall=0.5
11542,send,1,delta_rise=0.5_fall=0.5
11542,super,1,delta_rise=0.5_fall=0.5
11542,safe,0,delta_rise=0.5_fall=0.5
11542,sand,1,delta_rise=0.5_fall=0.5
11542,stand,1,delta_rise=0.5_fall=0.5
11542,star,1,delta_rise=0.5_fall=0.5
11542,seashell,1,delta_rise=0.5_fall=0.5
11542,sea fish,0,delta_rise=0.5_fall=0.5
11542,story,1,delta_rise=0.5_fall=0.5
11542,similar,1,delta_rise=0.5_fall=0.5
11542,starving,1,delta_rise=0.5_fall=0.5
11542,same,1,delta_rise=0.5_fall=0.5
11542,single,0,delta_rise=0.5_fall=0.5
11542,sail,2,delta_rise=0.5_fall=0.75
11542,steer,0,delta_rise=0.5_fall=0.75
11542,stop,1,delta_rise=0.5_fall=0.75
11542,shop,0,delta_rise=0.5_fall=0.75
11542,shell,1,delta_rise=0.5_fall=0.75
11542,send,1,delta_rise=0.5_fall=0.75
11542,super,1,delta_rise=0.5_fall=0.75
11542,safe,0,delta_rise=0.5_fall=0.75
11542,sand,1,delta_rise=0.5_fall=0.75
11542,stand,1,delta_rise=0.5_fall=0.75
11542,star,1,delta_rise=0.5_fall=0.75
11542,seashell,1,delta_rise=0.5_fall=0.75
11542,sea fish,0,delta_rise=0.5_fall=0.75
11542,story,1,delta_rise=0.5_fall=0.75
11542,similar,1,delta_rise=0.5_fall=0.75
11542,starving,1,delta_rise=0.5_fall=0.75
11542,same,1,delta_rise=0.5_fall=0.75
11542,single,0,delta_rise=0.5_fall=0.75
11542,sail,2,delta_rise=0.5_fall=1.0
11542,steer,0,delta_rise=0.5_fall=1.0
11542,stop,0,delta_rise=0.5_fall=1.0
11542,shop,0,delta_rise=0.5_fall=1.0
11542,shell,1,delta_rise=0.5_fall=1.0
11542,send,1,delta_rise=0.5_fall=1.0
11542,super,1,delta_rise=0.5_fall=1.0
11542,safe,0,delta_rise=0.5_fall=1.0
11542,sand,1,delta_rise=0.5_fall=1.0
11542,stand,1,delta_rise=0.5_fall=1.0
11542,star,1,delta_rise=0.5_fall=1.0
11542,seashell,1,delta_rise=0.5_fall=1.0
11542,sea fish,0,delta_rise=0.5_fall=1.0
11542,story,1,delta_rise=0.5_fall=1.0
11542,similar,1,delta_rise=0.5_fall=1.0
11542,starving,1,delta_rise=0.5_fall=1.0
11542,same,1,delta_rise=0.5_fall=1.0
11542,single,0,delta_rise=0.5_fall=1.0
11542,sail,2,delta_rise=0.75_fall=0.0
11542,steer,0,delta_rise=0.75_fall=0.0
11542,stop,1,delta_rise=0.75_fall=0.0
11542,shop,0,delta_rise=0.75_fall=0.0
11542,shell,1,delta_rise=0.75_fall=0.0
11542,send,1,delta_rise=0.75_fall=0.0
11542,super,1,delta_rise=0.75_fall=0.0
11542,safe,0,delta_rise=0.75_fall=0.0
11542,sand,1,delta_rise=0.75_fall=0.0
11542,stand,1,delta_rise=0.75_fall=0.0
11542,star,1,delta_rise=0.75_fall=0.0
11542,seashell,1,delta_rise=0.75_fall=0.0
11542,sea fish,0,delta_rise=0.75_fall=0.0
11542,story,1,delta_rise=0.75_fall=0.0
11542,similar,1,delta_rise=0.75_fall=0.0
11542,starving,1,delta_rise=0.75_fall=0.0
11542,same,1,delta_rise=0.75_fall=0.0
11542,single,0,delta_rise=0.75_fall=0.0
11542,sail,2,delta_rise=0.75_fall=0.25
11542,steer,0,delta_rise=0.75_fall=0.25
11542,stop,1,delta_rise=0.75_fall=0.25
11542,shop,0,delta_rise=0.75_fall=0.25
11542,shell,1,delta_rise=0.75_fall=0.25
11542,send,1,delta_rise=0.75_fall=0.25
11542,super,1,delta_rise=0.75_fall=0.25
11542,safe,0,delta_rise=0.75_fall=0.25
11542,sand,1,delta_rise=0.75_fall=0.25
11542,stand,1,delta_rise=0.75_fall=0.25
11542,star,1,delta_rise=0.75_fall=0.25
11542,seashell,1,delta_rise=0.75_fall=0.25
11542,sea fish,0,delta_rise=0.75_fall=0.25
11542,story,1,delta_rise=0.75_fall=0.25
11542,similar,1,delta_rise=0.75_fall=0.25
11542,starving,1,delta_rise=0.75_fall=0.25
11542,same,1,delta_rise=0.75_fall=0.25
11542,single,0,delta_rise=0.75_fall=0.25
11542,sail,2,delta_rise=0.75_fall=0.5
11542,steer,0,delta_rise=0.75_fall=0.5
11542,stop,1,delta_rise=0.75_fall=0.5
11542,shop,0,delta_rise=0.75_fall=0.5
11542,shell,1,delta_rise=0.75_fall=0.5
11542,send,1,delta_rise=0.75_fall=0.5
11542,super,1,delta_rise=0.75_fall=0.5
11542,safe,0,delta_rise=0.75_fall=0.5
11542,sand,1,delta_rise=0.75_fall=0.5
11542,stand,1,delta_rise=0.75_fall=0.5
11542,star,1,delta_rise=0.75_fall=0.5
11542,seashell,1,delta_rise=0.75_fall=0.5
11542,sea fish,0,delta_rise=0.75_fall=0.5
11542,story,1,delta_rise=0.75_fall=0.5
11542,similar,1,delta_rise=0.75_fall=0.5
11542,starving,1,delta_rise=0.75_fall=0.5
11542,same,1,delta_rise=0.75_fall=0.5
11542,single,0,delta_rise=0.75_fall=0.5
11542,sail,2,delta_rise=0.75_fall=0.75
11542,steer,0,delta_rise=0.75_fall=0.75
11542,stop,1,delta_rise=0.75_fall=0.75
11542,shop,0,delta_rise=0.75_fall=0.75
11542,shell,1,delta_rise=0.75_fall=0.75
11542,send,1,delta_rise=0.75_fall=0.75
11542,super,1,delta_rise=0.75_fall=0.75
11542,safe,0,delta_rise=0.75_fall=0.75
11542,sand,1,delta_rise=0.75_fall=0.75
11542,stand,1,delta_rise=0.75_fall=0.75
11542,star,1,delta_rise=0.75_fall=0.75
11542,seashell,1,delta_rise=0.75_fall=0.75
11542,sea fish,0,delta_rise=0.75_fall=0.75
11542,story,1,delta_rise=0.75_fall=0.75
11542,similar,1,delta_rise=0.75_fall=0.75
11542,starving,1,delta_rise=0.75_fall=0.75
11542,same,1,delta_rise=0.75_fall=0.75
11542,single,0,delta_rise=0.75_fall=0.75
11542,sail,2,delta_rise=0.75_fall=1.0
11542,steer,0,delta_rise=0.75_fall=1.0
11542,stop,0,delta_rise=0.75_fall=1.0
11542,shop,0,delta_rise=0.75_fall=1.0
11542,shell,1,delta_rise=0.75_fall=1.0
11542,send,1,delta_rise=0.75_fall=1.0
11542,super,1,delta_rise=0.75_fall=1.0
11542,safe,0,delta_rise=0.75_fall=1.0
11542,sand,1,delta_rise=0.75_fall=1.0
11542,stand,1,delta_rise=0.75_fall=1.0
11542,star,1,delta_rise=0.75_fall=1.0
11542,seashell,1,delta_rise=0.75_fall=1.0
11542,sea fish,0,delta_rise=0.75_fall=1.0
11542,story,1,delta_rise=0.75_fall=1.0
11542,similar,1,delta_rise=0.75_fall=1.0
11542,starving,1,delta_rise=0.75_fall=1.0
11542,same,1,delta_rise=0.75_fall=1.0
11542,single,0,delta_rise=0.75_fall=1.0
11542,sail,2,delta_rise=1.0_fall=0.0
11542,steer,0,delta_rise=1.0_fall=0.0
11542,stop,1,delta_rise=1.0_fall=0.0
11542,shop,1,delta_rise=1.0_fall=0.0
11542,shell,1,delta_rise=1.0_fall=0.0
11542,send,1,delta_rise=1.0_fall=0.0
11542,super,1,delta_rise=1.0_fall=0.0
11542,safe,0,delta_rise=1.0_fall=0.0
11542,sand,1,delta_rise=1.0_fall=0.0
11542,stand,1,delta_rise=1.0_fall=0.0
11542,star,1,delta_rise=1.0_fall=0.0
11542,seashell,1,delta_rise=1.0_fall=0.0
11542,sea fish,0,delta_rise=1.0_fall=0.0
11542,story,1,delta_rise=1.0_fall=0.0
11542,similar,1,delta_rise=1.0_fall=0.0
11542,starving,1,delta_rise=1.0_fall=0.0
11542,same,1,delta_rise=1.0_fall=0.0
11542,single,0,delta_rise=1.0_fall=0.0
