Participant,Response
12568,parakeets
12568,panthers
12568,hippopotamus
12568,elephant
12568,baboon
12568,panda
12568,polar bears
12568,penguins
12568,gorillas
12568,rabbits
12568,squirrels
12568,cockatoo
12568,crows
12568,robins
12568,flamingoes
12568,whales
12568,dolphins
12568,otters
12568,foxes
12569,dogs
12569,cats
12569,mice
12569,ferrets
12569,mink
12569,raccoons
12569,wolves
12569,foxes
12569,deer
12569,antelope
12569,reindeer
12569,elephants
12569,giraffes
12569,rhinoceros
12569,porpoise
12569,whales
12569,dolphins
12569,lions
12569,tigers
12569,zebras
12569,koala bears
12569,bears
12569,grizzly bears
12569,white bears
12569,moose
12570,dogs
12570,cats
12570,cows
12570,bulls
12570,giraffe
12570,elephant
12570,zebra
12570,leopard
12570,lion
12570,monkey
12570,donkey
12570,horses
12570,baboons
12570,jaguar
12570,gorillas
12570,roosters
12570,hens
12570,chicken
12570,ducks
12570,goose
12570,swans
12570,fish
12571,cat
12571,dog
12571,hamster
12571,rabbit
12571,pig
12571,horse
12571,kangaroo
12571,lions
12571,tiger
12571,bears
12571,raccoons
12571,skunks
12571,weasels
12571,moles
12571,mink
12571,otters
12571,beaver
12571,cheetahs
12571,elephants
12571,rhinoceroses
12571,hippopotamuses
12571,cows
12571,donkeys
12571,zebras
12571,giraffes
12571,pandas
12571,gophers
12571,woodchucks
12571,voles
12573,lions
12573,tigers
12573,elephants
12573,cows
12573,horses
12573,sheep
12573,goats
12573,chickens
12573,geese
12573,ducks
12573,wildebeests
12573,emus
12573,panda bears
12573,bears
12573,elk
12573,deer
12573,moose
12573,snakes
12573,rabbits
12574,dog
12574,cat
12574,mouse
12574,rat
12574,bird
12574,horse
12574,lion
12574,tiger
12574,zebra
12574,elephant
12574,rhino
12574,bear
12574,skunk
12574,raccoon
12574,porcupine
12574,hedgehog
12574,hamster
12574,muskrat
12575,horses
12575,dogs
12575,cats
12575,elephants
12575,rhinoceros
12575,lions
12575,tigers
12575,pandas
12575,gerbils
12575,hamsters
12575,mice
12575,rats
12575,donkeys
12575,zebras
12575,mules
12576,cat
12576,deer
12576,rabbit
12576,gerbil
12576,frog
12576,fish
12576,camel
12576,horse
12576,rhinoceros
12576,lion
12576,cheetah
12576,monkey
12576,bison
12576,buffalo
12577,aardvark
12577,budgie
12577,cat
12577,dog
12577,elephant
12577,gorilla
12577,rabbit
12577,skunk
12577,snake
12577,mouse
12577,cheetah
12577,lion
12577,tiger
12577,bear
12577,gorilla
12577,ram
12577,polar bear
12577,kangaroo
12577,zebra
12577,horse
12577,rat
12578,bear
12578,ape
12578,monkey
12578,caribou
12578,polar bear
12578,lemming
12578,dog
12578,cat
12578,mouse
12578,rat
12578,gorilla
12578,elephant
12578,rhinoceros
12578,hippopotamus
12578,alligator
12578,crocodile
12578,cow
12578,hen
12578,chicken
12578,sheep
12578,horse
12578,donkey
12578,mule
12579,dog
12579,cat
12579,elephant
12579,giraffe
12579,zebra
12579,rabbit
12579,monkey
12579,ape
12579,lion
12579,tiger
12579,baboon
12580,dogs
12580,cats
12580,mice
12580,elephants
12580,giraffes
12580,tigers
12580,cheetahs
12580,leopards
12580,rhino
12580,hippopotamus
12580,snakes
12580,birds
12580,pigs
12580,horses
12580,cows
12580,calves
12580,emus
12580,yaks
12580,elk
12580,caribou
12580,deer
12580,moose
12580,bears
12581,cats
12581,dogs
12581,alligators
12581,fish
12581,horses
12581,cows
12581,sheep
12581,lions
12581,whales
12581,donkeys
12581,pigs
12581,monkeys
12581,gorillas
12582,dogs
12582,cats
12582,zebra
12582,lions
12582,tigers
12582,elephants
12582,leopards
12582,lynx
12582,koala bears
12582,polar bears
12582,brown bears
12582,black bears
12582,deer
12582,moose
12582,elk
12582,caribou
12582,antelope
12582,bison
12582,jackals
12582,cheetahs
12583,dogs
12583,cats
12583,raccoons
12583,skunks
12583,bears
12583,deer
12583,elk
12583,moose
12583,caribou
12583,cougars
12583,coyotes
12583,wolves
12583,lynx
12583,bobcats
12583,wolverines
12583,cows
12583,sheep
12583,horses
12583,pigs
12583,chickens
12583,goats
12591,dogs
12591,cats
12591,deer
12591,reindeer
12591,Rhinoceros
12591,monkey
12591,ape
12591,groundhogs
12591,squirrel
12591,raccoon
12591,kangaroo
12591,fox
12591,leopard
12591,lion
12591,elephant
12591,wallaby
12591,beaver
12591,pig
12591,rat
12591,mice
12591,cow
12592,dogs
12592,cats
12592,horses
12592,pigs
12592,cows
12592,lions
12592,tigers
12592,panthers
12592,cheetahs
12592,elephants
12592,camels
12592,rhinoceroses
12592,hippos
12592,monkeys
12592,gorillas
12592,birds
12592,snakes
12592,chipmunks
12592,mice
12592,rats
12592,alligators
12592,whales
12592,sharks
12594,dog
12594,cat
12594,cow
12594,pig
12594,chicken
12594,hippo
12594,elephant
12594,tiger
12594,lion
12594,giraffe
12594,camel
12594,sheep
12597,panda
12597,horse
12597,dog
12597,cat
12597,reindeer
12597,elephant
12597,tiger
12597,lion
12597,mouse
12597,rat
12597,donkey
12597,pony
12597,crocodile
12597,alligator
12602,cats
12602,dogs
12602,giraffes
12602,rhinoceros
12602,elephant
12602,lion
12602,tigers
12602,gazelles
12602,hamsters
12602,mouse
12602,bear
12602,wolf
12602,deer
12602,chipmunk
12602,raccoon
12602,squirrel
12602,zebra
12602,horse
12602,donkey
12615,mouse
12615,cat
12615,dog
12615,kangaroo
12615,zebra
12615,elephant
12615,lion
12615,tiger
12615,hippopotamus
12615,rhinoceros
12615,cougar
12615,panther
12615,jaguar
12615,bunny
12615,fish
12615,gerbil
12615,hamster
12615,bears
12615,deer
12621,horse
12621,cow
12621,cat
12621,dog
12621,donkey
12621,rat
12621,mouse
12621,guinea pig
12621,hamster
12621,rabbit
12621,zebra
12621,rhinoceros
12621,elephant
12621,hippopotamus
12621,lion
12621,tiger
12621,leopard
12621,cheetah
12621,panther
12621,sheep
12621,goat
12621,llama
12621,alpaca
12622,dogs
12622,cats
12622,rabbits
12622,mice
12622,bear
12622,moose
12622,elk
12622,deer
12622,raccoon
12622,squirrels
12622,rats
12622,goats
12622,sheep
12622,horses
12622,cows
12624,armadillo
12624,cat
12624,baboon
12624,monkey
12624,chinchilla
12624,fox
12624,wolf
12624,coyote
12624,sheep
12624,mountain goat
12624,ram
12624,horses
12624,mustangs
12624,cows
12624,holsteins
12624,water buffalo
12624,tigers
12624,lions
12624,bears
12624,camels
12624,elephants
12624,rabbits
12624,weasels
12624,minks
12628,horse
12628,sheep
12628,lamb
12628,cow
12628,dog
12628,cat
12628,owl
12628,raccoon
12628,squirrel
12628,chipmunk
12628,lion
12628,tiger
12628,elephant
12628,llama
12628,camel
12628,rhinoceros
12628,hippopotamus
12628,gazelle
12628,fish
12628,alligator
12628,crocodile
12628,insects
12628,bird
12628,peacock
12628,sparrow
12628,robin
12628,beetle
12628,bee
12727,antelope
12727,anteater
12727,deer
12727,spiders
12727,snakes
12727,birds
12727,bats
12727,rats
12727,elephant
12727,dog
12727,turtle
12727,snails
12727,fish
12727,salmon
12727,tuna
12727,cow
12727,horse
12727,sheet
12727,lion
12727,tiger
12727,monkey
12727,zebra
12727,camles
12727,pigs
12727,donkey
12727,kangaroo
12727,wallaby.
12728,cow
12728,bear
12728,fox
12728,pig
12728,horse
12728,donkey
12728,pony
12728,tiger
12728,lion
12728,seal
12728,zebra
12728,rhino
12728,dog
12728,cat
12728,bird
12728,fish
12728,kangaroo
12728,panther
12728,whale
12728,shark
12728,salmon
12728,boar
12728,gorilla
12728,monkey
12728,Illma
12728,alpaca
12728,elephant
12729,dog
12729,cat
12729,reptile
12729,snake
12729,raccoon
12729,squirrel
12729,bird
12729,crow
12729,owl
12729,eagle
12729,goose
12729,duck
12729,lion
12729,tiger
12729,ocelot
12729,cougar
12729,panther
12729,leopard
12729,elephant
12729,zebra
12729,giraffe
12729,rhino
12729,fish
12729,tuna
12729,salmon
9377,lion
9377,gorilla
9377,cat
9377,dog
9377,mouse
9377,rat
9377,cow
9377,horse
9377,sheep
9377,lamb
9377,goat
9377,birds
9377,canary
9377,eagle
9377,hippopotamus
9377,termite
12749,sharks
12749,manta ray
12749,turtle
12749,crocodile
12749,alligator
12749,elephant
12749,rhinoceros
12749,hippo
12749,mouse
12749,cat
12749,dog
12749,lion
12749,tiger
12749,llama
12749,camel
12749,dromedary (2 hump)
12749,panda
12749,grizzly bear
12749,polar bear
12749,Kodiak bear
12749,panther
12749,puma
12749,leopard
12749,cheetah
12749,tiger
12749,sloth
12749,monkey
12749,gorilla
12749,ape
12749,orangutan
12749,bonobo
12749,humans
12752,horse
12752,cow
12752,pig
12752,dog
12752,sheep
12752,goat
12752,antelope
12752,elephant
12752,camel
12752,giraffe
12752,rhinosoraus
12752,polar bear
12752,bear
12752,grizzly bear
12752,rabbits
12752,donkeys
12752,mules
12752,jackasses
12752,rabbits
12752,coyote’s
12752,foxes
12752,skunks
12756,dog
12756,cat
12756,zebra
12756,lion
12756,tiger
12756,rhinocerous
12756,hippopotamus
12756,giraffe
12756,mouse
12756,rat
12756,hamster
12756,elephant
12756,pig
12756,horse
12756,cow
12756,donkey
12756,mule
12756,sheep
12756,llama
12756,snake
12756,warthog
12756,duck
12756,whale
12758,dog
12758,cat
12758,horse
12758,sheep
12758,pig
12758,monkey
12758,tiger
12758,lion
12758,giraffe
12758,fox
12758,coyote
12758,wolf
12758,mink
12758,monkey
12758,mouse
12759,Horses
12759,cows
12759,donkeys
12759,goats
12759,sheep
12759,pigs
12759,dogs
12759,cats
12759,mice
12759,camels
12759,hippopotamus
12759,rhinoceros
12759,tigers
12759,lions
12759,giraffes
12759,polar bears
12759,groundhogs
12759,birds
12770,lion
12770,zebra
12770,hippopotamus
12770,dog
12770,cat
12770,mouse
12770,elephant
12770,tiger
12770,gerbils
12770,rabbits
12770,monkeys
12770,donkeys
12770,horses
12770,cow
12770,pig
12770,sheep
12770,goat
12770,bear
12770,caribou
12770,elk
12770,deer
12770,panda
12770,kangaroo
12770,wallaby
12771,beaver
12771,deer
12771,moose
12771,fox
12771,wolf
12771,bison
12771,skunk
12771,raccoon
12771,dog
12771,cat
12771,cow
12771,goat
12771,sheep
12771,pig
12771,chicken
12771,horse
12771,panther
12771,tiger
12771,giraffe
12771,rhinoceros
12771,gazelle
12771,camel
12774,Cows
12774,horse
12774,pig
12774,chicken
12774,sheep
12774,rodent
12774,rats
12774,mice
12774,cats
12774,dogs
12774,zebras
12774,lions
12774,tigers
12774,cheetahs
12774,panthers
12774,hippopotamus
12774,elephants
12774,kangaroos
12774,donkeys
12774,hamster
12774,mink
12774,snake
12774,fish
12774,whales
12774,dolphins
12777,dogs
12777,cats
12777,birds
12777,fish
12777,whales
12777,tortoises
12777,elephants
12777,tigers
12777,lions
12777,zebras
12777,giraffes
12777,deer
12777,bear
12777,beaver
12777,swans
12777,penguins
12780,cats
12780,dogs
12780,giraffe
12780,elephant
12780,lion
12780,cheetah
12780,tuna
12780,horses
12780,cows
12780,pigs
12780,llamas
12780,squirrels
12780,raccoons
12780,hedgehog
12780,mink
12780,rats
1329,Zebra
1329,horse
1329,goat
1329,cat
1329,dog
1329,hippopotamus
1329,crocodile
1329,giraffe
1329,tiger
1329,lion
1329,pig
1329,lamb
1329,wolf
1329,bear
1329,zebra
1329,cow
1329,horse
1329,llama
1331,Ants
1331,gorilla
1331,bears
1331,chipmunks
1331,squirrels
1331,rabbits
1331,horses
1331,bears
1331,robin
1341,Horse
1341,cow
1341,cat
1341,dog
1341,hippo
1341,camel
1341,rhinoceros
1341,lion
1388,Cats
1388,and
1388,dogs
1388,deer
1388,lions
1388,tigers
1388,buffalos
1388,horses
1388,donkeys
1388,cows
1388,sheep
1388,deer
1388,moose
1388,foxes
1388,wolves.
1389,Lions
1389,tigers
1389,apes
1389,cheetah
1389,fish
1389,dog
1389,cat
1389,mice
1389,rats
1389,birds
1389,rhinoceros
1389,hippopotamus
1389,tiger
1389,wolf
1389,fox.
1389,lynx
1389,cheetah
1389,gorilla
1389,monkey
1389,aardvark
13102,Dog
13102,cat
13102,chicken
13102,rhino
13102,lion
13102,tiger
13102,human
13102,modern human
13102,Palaeolithic human
13102,snail
13102,crocodile
13102,worms
13102,seal
13102,fish
13102,cod
13102,pickerel
13102,herring
13108,Cow
13108,horse
13108,pig
13108,cat
13108,dog
13108,leopard
13108,lion
13108,tiger
13108,elephant
13108,hippo
13108,rhino
13108,cat
13108,bear
13108,polar bear
13108,giraffe
13108,lion
13108,tiger
13108,giraffe
13108,elephant
13108,hippo
13108,cat
13108,dog
13108,mouse
13108,rat
13108,lizard
13108,pig
13108,horse
13108,cow
13108,sheep dog
13157,Cat
13157,dog
13157,lion
13157,tiger
13157,leopard
13157,elephant
13157,rhinoceros
13157,fox
13157,wolf
13157,lemur
13157,beaver
13157,muskrat
13157,elephant
13157,llama
13157,dromedary
13157,bird
13157,eagle
13157,starling
13157,oriole
13157,goose
13157,chicken
13157,turkey
13167,Fish
13167,dolphin
13167,shark
13167,whale
13167,jackal
13167,lion
13167,dog
13167,cat
13167,jaguar
13167,leopard
13167,loon
13167,swan
13167,chicken
13167,horse
13167,pig
13167,cow
13167,cheetah
13167,elephant
13167,giraffe
13167,snake
13167,tarantula
13167,snake
13167,lizard
13167,alligator
13167,crocodile
13179,Dogs
13179,cats
13179,pigs
13179,horses
13179,donkeys
13179,burrows
13179,mice
13179,skunks
13179,giraffe
13179,toad
13179,whales
13179,polar bears
13179,black bears
13179,fishes
13179,pigs
13179,horses
13215,Dog
13215,Cat
13215,Mouse
13215,Alligator
13215,Fish
13215,Bear
13215,Chicken
13215,Turkey
13215,Horse
13215,Cow
13215,Lamb
13215,Pig
13215,Kitten
13215,Cat
13215,Puppy
13220,Rhinoceros
13220,Dolphin
13220,Penguin
13220,Bear
13220,Fox
13220,Squirrel
13220,Oxen
13220,Chicken
13220,Eagle
13220,Dog
13220,Cat
13220,Lynx
13220,Otter
13220,Antelope
13220,Giraffe
13220,Elephant
13220,Lion
13220,Tiger
13220,Snake
13220,Mosquito
13220,Cat
13220,Cougar
13230,dog
13230,cat
13230,horse
13230,calf
13230,crocodile
13230,kangaroo
13234,elephant
13234,dog
13234,fox
13234,antelope
13234,cougar
13234,lion
13234,horse
13234,hyena
13234,giraffe
13234,zebra
13234,alligator
13234,crocodile
13234,horse
13234,dog
13234,cat
13236,rhinoceros
13236,tigers
13236,lions
13236,ostrich
13236,birds
13236,elephant
13236,kangaroo
13236,leopards
13236,zebras
13236,cows
13236,dogs
13236,cats
13236,pigs
13274,Cow
13274,calf
13274,hen
13274,rooster
13274,pig
13274,sheep
13274,tiger
13274,hippo
13274,horse
13274,squirrel
13274,dog
13274,cat
13274,mice
13274,bird
13274,canary
13274,cardinal
13273,Camel
13273,dog
13273,cat
13273,pony
13273,chicken
13273,pig
13273,giraffe
13273,lion
13282,Cat
13282,dog
13282,bear
13282,raccoon
13282,lion
13282,tiger
13282,panther
13282,elephant
13282,camel
13282,horse
13282,pony
13282,kitten
13282,puma
13282,wolverine
13282,fox
13282,rabbit
13282,squirrel
13282,chipmunk
13428,lion
13428,elephant
13428,aardvark
13428,alligator
13428,horse
13428,cow
13428,sheep
13428,dog
13428,tiger
13428,puma
13441,cat
13441,dog
13441,lizard
13441,leopard
13441,zebra
13441,giraffe
13441,goat
13441,sheep
13441,cow
13441,horse
13442,alligator
13442,lion
13442,tiger
13442,camel
13442,horse
13442,cow
13442,buffalo
13442,mule
13442,elephant
13442,rhinoceros
13442,hippo
13442,crocodile
13442,Billy goat
13442,mountain lion
13447,cat
13447,dog
13447,cow
13447,lamb
13447,sheep
13447,goat
13447,bear
13447,fox
13447,raccoon
13447,rodent
13447,deer
13447,ox
13447,fish
13447,turtle
13452,ant
13452,cats
13452,dogs
13452,horses
13452,sheep
13452,zebras
13452,tigers
13452,lions
13452,ducks
13452,turkey
13452,chickens
13452,pigs
13452,rats
13452,mice
13452,snakes
13452,elephants
13452,wolves
13455,alligator
13455,antelope
13455,bear
13455,bison
13455,cat
13455,chihuahua
13455,dog
13455,elephant
13455,fish
13455,giraffe
13455,tiger
13455,panther
13455,rhinoceros
13455,monkey
13455,ape
13455,bronco
13457,dog
13457,cat
13457,squirrel
13457,chipmunk
13457,mouse
13457,zebra
13457,elephant
13457,lion
13457,tiger
13457,camel
13457,alligator
13457,rhinoceros
13460,dog
13460,cat
13460,deer
13460,moose
13460,skunk
13460,squirrel
13460,bird
13460,robin
13460,chickadee
13460,sparrow
13477,monkeys
13477,apes
13477,lions
13477,tigers
13477,elephants
13477,donkeys
13477,horses
13477,cows
13477,panda bears
13477,kangaroos
13477,koala bears
13477,cougars
13477,bears
13477,deer
13477,antelope
13477,people
13479,dogs
13479,cats
13479,bears
13479,tigers
13479,giraffes
13479,hippopotamus
13479,wolves
13479,cows
13479,deer
13479,oxen
13479,moose
13480,cow
13480,horse
13480,dog
13480,cat
13480,groundhog
13480,skunk
13480,octopus
13480,opossum
13480,deer
13480,moose
13480,snake
13480,insect
13480,fly
13481,dogs
13481,cats
13481,horses
13481,pigs
13481,skunks
13481,rats
13481,pony
13481,sheep
13481,lambs
13481,cows
13481,snakes
13482,lion
13482,tiger
13482,antelope
13482,dog
13482,cat
13482,elephant
13482,rhinoceros
13482,porcupine
13482,mouse
13482,rabbit
13482,groundhog
13482,beaver
13482,dinosaur
13482,tyrannosaurus rex
13482,dolphin
13482,whale
13482,lobster
13483,cat
13483,dog
13483,lion
13483,tiger
13483,hippopotamus
13483,gorilla
13483,monkey
13483,sheep
13483,elephant
13483,kangaroo
13483,koala
13486,Ape
13486,dog
13486,cat
13486,canary
13486,kangaroo
13486,lion
13486,tiger
13486,coyote
13486,groundhog
13487,aardvark
13487,dog
13487,cat
13487,horse
13487,donkey
13487,snake
13487,cat
13487,monkey
13487,elephant
13487,rhinoceros
13487,giraffe
13487,lion
13487,tiger
13487,mouse
13487,rat
13487,butterfly
13487,rabbit
13507,dog
13507,cat
13507,moose
13507,deer
13507,bear
13507,cow
13507,horse
13507,pig
13507,sheep
13507,chicken
13507,turkey
13507,partridge
13507,elephant
13507,lion
13507,leopard
13507,giraffe
13507,camel
13507,zebra
13507,polar bear
13508,cat
13508,dog
13508,chicken
13508,snake
13508,bug
13508,beetle
13508,grasshopper
13508,caterpillar
13508,giraffe
13508,elephant
13508,tiger
13508,parrot
13508,lion
13584,cats
13584,dogs
13584,mice
13584,rabbits
13584,cows
13584,donkeys
13584,sheep
13584,raccoons
13584,rats
13584,skunks
13605,dogs
13605,cats
13605,sheep
13605,horses
13605,pigs
13605,elephants
13605,tigers
13605,moose
13605,deer
13605,bear
13605,donkeys
13605,giraffe
13609,dog
13609,cat
13609,pig
13609,fox
13609,bull
13609,bird
13609,leopard
13609,goat
13618,dog
13618,cat
13618,chicken
13618,fox
13618,rabbit
13618,squirrel
13618,horse
13618,cow
13618,pig
13618,sheep
13618,goat
13619,lion
13619,tiger
13619,cat
13619,horses
13619,dogs
13619,zebra
13619,donkey
13619,mice
13619,rat
13619,alligators
13619,cow
13619,crocodile
13619,monkey
13619,ape
13619,gorilla
13619,hippopotamus
13619,rhinoceros
13623,dogs
13623,cats
13623,lions
13623,tigers
13623,hippopotamuses
13623,monkeys
13623,sheep
13623,owls
13623,hens
13623,rabbits
13623,mice
13623,rats
13632,rats
13632,mice
13632,rodents
13632,dogs
13632,cats
13632,cows
13632,pigs
13632,chickens
13632,people
13632,lynx
13632,cougar
13632,manx
13632,owls
13632,fox
13633,cat
13633,dog
13633,chicken
13633,fox
13633,rabbit
13633,squirrel
13633,horse
13633,cow
13633,pig
13633,sheep
13633,goat
13641,bears
13641,cheetahs
13641,lions
13641,zebras
13641,dogs
13641,cats
13641,whales
13641,tarantulas
13641,sheep
13641,donkeys
13641,horses
13642,dogs
13642,cats
13642,lions
13642,tigers
13642,horses
13642,cows
13642,pigs
13642,squirrels
13642,giraffes
13647,cats
13647,dogs
13647,deer
13647,elephant
13647,antelope
13647,mice
13647,chickens
13647,lions
13647,tigers
13647,horses
13647,pigs
13647,cows
13647,bulls
13647,bullocks
13649,dogs
13649,cats
13649,horses
13649,donkeys
13649,ferrets
13649,mice
13649,camels
13649,lions
13649,tigers
13657,lions
13657,leopard
13657,tiger
13657,elephant
13657,rhino
13657,ostrich
13657,giraffe
13657,monkey
13657,alligator
13657,crocodile
13657,zebra
13657,sheep
13657,cattle
13657,llamas
13657,pigs
13657,cows
13657,donkey
13657,horse
13657,mule
13657,beaver
13657,raccoon
13659,dogs
13659,cats
13659,mouse
13659,zebras
13659,lions
13659,cattle
13659,puppies
13659,dogs
13659,leopards
13659,fish
13659,guppies
13659,minnows
13659,tigers
13659,cheetahs
13659,monkeys
13659,apes
13659,rattlesnake
13659,frogs
13659,lizards
13659,scallops
13659,hens
13659,turkeys
13659,geese
13659,ducks
13659,pheasant
13659,cardinals
13659,robins
13681,cat
13681,dog
13681,mouse
13681,horse
13681,dolphin
13681,dromedary
13681,cow
13681,birds
13681,seagull
13681,antelopes
13681,horses
13681,pigs
13681,chickens
13683,moose
13683,tiger
13683,turkey
13683,mare
13683,sheep
13683,lamb
13683,donkey
13684,dogs
13684,horses
13684,cats
13684,cows
13684,bulls
13684,lions
13684,leopards
13684,coyotes
13684,wolves
13684,reindeer
13684,deer
13684,moose
13696,dogs
13696,cats
13696,gerbils
13696,mice
13696,horses
13696,chimpanzees
13696,zebras
13696,lions
13696,tigers
13696,elephants
13696,rhinoceros
13696,gorillas
13697,horse
13697,dog
13697,cat
13697,mouse
13697,chipmunk
13697,squirrel
13697,cow
13697,donkey
13697,lion
13697,tiger
13697,raccoon
13697,dolphin
13697,whale
13704,dogs
13704,cats
13704,lions
13704,horses
13704,sheep
13704,cows
13704,bulls
13704,rhinoceros
13704,goats
13704,geese
13740,Tiger
13740,Rhinocerus
13740,cow
13740,horse
13740,zebra
13740,chicken
13740,dog
13740,cat
13740,giraffe
13740,gazelle
13740,elephant
13740,alligator
13740,crocodile
13740,hippopotamus
13740,mouse
13740,chipmunk
13740,squirrel
13742,dogs
13742,cats
13742,mice
13742,elephants
13742,giraffes
13742,rhinoceros
13742,cheetah
13742,monkey
13742,chimpanzees
13742,horses
13742,birds
13742,parakeets
13742,owls
13742,hawks
13742,crows
13745,dog
13745,cat
13745,rabbit
13745,raccoon
13745,zebra
13745,elephant
13745,snake
13745,squirrel
13745,chipmunks
13745,rhinoceros
13747,dog
13747,cat
13747,mouse
13747,sheep
13747,cow
13747,horse
13747,pig
13747,lion
13747,tiger
13747,elephant
13747,rhinoceros
13747,kangaroo
13747,monkey
13747,chimp
13747,lamb
13747,sheep
13747,raccoon
13786,dogs
13786,cats
13786,spiders
13786,lobsters
13786,sharks
13786,octopus
13786,kittens
13786,puppies
13786,birds
13786,horses
13786,cows
13786,sheep
13786,lambs
13786,colts
13786,calves
13786,ponies
13786,deer
13786,moose
13786,pheasant
13786,crows
13786,robins
13786,swallow
13786,canaries
13786,budgie
13807,horse
13807,cow
13807,duck
13807,bird
13807,caterpillars
13807,monkeys
13807,gorillas
13807,fish
13807,sharks
13807,whales
13807,humans
13807,mice
13807,moles
