Participant,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13442,3,alligator,lion,tiger,camel,horse,cow,buffalo,mule,elephant,rhinoceros,hippo,crocodile,Billy goat,mountain lion,,,,,,,,,,,,,,,,,,,,,,,,,,
13447,3,cat,dog,cow,lamb,sheep,goat,bear,fox,raccoon,rodent,deer,ox,fish,turtle,,,,,,,,,,,,,,,,,,,,,,,,,,
13452,3,ant,cats,dogs,horses,sheep,zebras,tigers,lions,ducks,turkey,chickens,pigs,rats,mice,snakes,elephants,wolves,,,,,,,,,,,,,,,,,,,,,,,
13455,3,alligator,antelope,bear,bison,cat,chihuahua,dog,elephant,fish,giraffe,tiger,panther,rhinoceros,monkey,ape,bronco,,,,,,,,,,,,,,,,,,,,,,,,
13457,3,dog,cat,squirrel,chipmunk,mouse,zebra,elephant,lion,tiger,camel,alligator,rhinoceros,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13460,3,dog,cat,deer,moose,skunk,squirrel,bird,robin,chickadee,sparrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13477,3,monkeys,apes,lions,tigers,elephants,donkeys,horses,cows,panda bears,kangaroos,koala bears,cougars,bears,deer,antelope,people,,,,,,,,,,,,,,,,,,,,,,,,
13479,3,dogs,cats,bears,tigers,giraffes,hippopotamus,wolves,cows,deer,oxen,moose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13480,3,cow,horse,dog,cat,groundhog,skunk,octopus,opossum,deer,moose,snake,insect,fly,,,,,,,,,,,,,,,,,,,,,,,,,,,
13481,3,dogs,cats,horses,pigs,skunks,rats,pony,sheep,lambs,cows,snakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13482,3,lion,tiger,antelope,dog,cat,elephant,rhinoceros,porcupine,mouse,rabbit,groundhog,beaver,dinosaur,tyrannosaurus rex,dolphin,whale,lobster,,,,,,,,,,,,,,,,,,,,,,,
13483,3,cat,dog,lion,tiger,hippopotamus,gorilla,monkey,sheep,elephant,kangaroo,koala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13484,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13486,3,Ape,dog,cat,canary,kangaroo,lion,tiger,coyote,groundhog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13487,3,aardvark,dog,cat,horse,donkey,snake,cat,monkey,elephant,rhinoceros,giraffe,lion,tiger,mouse,rat,butterfly,rabbit,,,,,,,,,,,,,,,,,,,,,,,
13507,3,dog,cat,moose,deer,bear,cow,horse,pig,sheep,chicken,turkey,partridge,elephant,lion,leopard,giraffe,camel,zebra,polar bear,,,,,,,,,,,,,,,,,,,,,
13508,3,cat,dog,chicken,snake,bug,beetle,grasshopper,caterpillar,giraffe,elephant,tiger,parrot,lion,,,,,,,,,,,,,,,,,,,,,,,,,,,
13558,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13584,3,cats,dogs,mice,rabbits,cows,donkeys,sheep,raccoons,rats,skunks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13605,3,dogs,cats,sheep,horses,pigs,elephants,tigers,moose,deer,bear,donkeys,giraffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13609,3,dog,cat,pig,fox,bull,bird,leopard,goat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13618,3,dog,cat,chicken,fox,rabbit,squirrel,horse,cow,pig,sheep,goat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13619,3,lion,tiger,cat,horses,dogs,zebra,donkey,mice,rat,alligators,cow,crocodile,monkey,ape,gorilla,hippopotamus,rhinoceros,,,,,,,,,,,,,,,,,,,,,,,
13623,3,dogs,cats,lions,tigers,hippopotamuses,monkeys,sheep,owls,hens,rabbits,mice,rats,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13632,3,rats,mice,rodents,dogs,cats,cows,pigs,chickens,people,lynx,cougar,manx,owls,fox,,,,,,,,,,,,,,,,,,,,,,,,,,
13633,3,cat,dog,chicken,fox,rabbit,squirrel,horse,cow,pig,sheep,goat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13641,3,bears,cheetahs,lions,zebras,dogs,cats,whales,tarantulas,sheep,donkeys,horses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13642,3,dogs,cats,lions,tigers,horses,cows,pigs,squirrels,giraffes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13647,3,cats,dogs,deer,elephant,antelope,mice,chickens,lions,tigers,horses,pigs,cows,bulls,bullocks,,,,,,,,,,,,,,,,,,,,,,,,,,
13649,3,dogs,cats,horses,donkeys,ferrets,mice,camels,lions,tigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13657,3,lions,leopard,tiger,elephant,rhino,ostrich,giraffe,monkey,alligator,crocodile,zebra,sheep,cattle,llamas,pigs,cows,donkey,horse,mule,beaver,raccoon,,,,,,,,,,,,,,,,,,,
13659,3,dogs,cats,mouse,zebras,lions,cattle,puppies,dogs,leopards,fish,guppies,minnows,tigers,cheetahs,monkeys,apes,rattlesnake,frogs,lizards,scallops,hens,turkeys,geese,ducks,pheasant,cardinals,robins,,,,,,,,,,,,,
13681,3,cat,dog,mouse,horse,dolphin,dromedary,cow,birds,seagull,antelopes,horses,pigs,chickens,,,,,,,,,,,,,,,,,,,,,,,,,,,
13683,3,moose,tiger,turkey,mare,sheep,lamb,donkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13684,3,dogs,horses,cats,cows,bulls,lions,leopards,coyotes,wolves,reindeer,deer,moose,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13696,3,dogs,cats,gerbils,mice,horses,chimpanzees,zebras,lions,tigers,elephants,rhinoceros,gorillas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13697,3,horse,dog,cat,mouse,chipmunk,squirrel,cow,donkey,lion,tiger,raccoon,dolphin,whale,,,,,,,,,,,,,,,,,,,,,,,,,,,
13704,3,dogs,cats,lions,horses,sheep,cows,bulls,rhinoceros,goats,geese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13711,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13740,3,Tiger,Rhinocerus,cow,horse,zebra,chicken,dog,cat,giraffe,gazelle,elephant,alligator,crocodile,hippopotamus,mouse,chipmunk,squirrel,,,,,,,,,,,,,,,,,,,,,,,
13742,3,dogs,cats,mice,elephants,giraffes,rhinoceros,cheetah,monkey,chimpanzees,horses,birds,parakeets,owls,hawks,crows,,,,,,,,,,,,,,,,,,,,,,,,,
13745,3,dog,cat,rabbit,raccoon,zebra,elephant,snake,squirrel,chipmunks,rhinoceros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13747,3,dog,cat,mouse,sheep,cow,horse,pig,lion,tiger,elephant,rhinoceros,kangaroo,monkey,chimp,lamb,sheep,raccoon,,,,,,,,,,,,,,,,,,,,,,,
13786,3,dogs,cats,spiders,lobsters,sharks,octopus,kittens,puppies,birds,horses,cows,sheep,lambs,colts,calves,ponies,deer,moose,pheasant,crows,robins,swallow,canaries,budgie,,,,,,,,,,,,,,,,
13807,3,horse,cow,duck,bird,caterpillars,monkeys,gorillas,fish,sharks,whales,humans,mice,moles,,,,,,,,,,,,,,,,,,,,,,,,,,,
